aliquot	feature_1	feature_2	project	center
TCGA-75-7030-01A-11H-1948-13	11.7080284588165	-11.1696000531885	LUAD	BCCAGSC
TCGA-75-7031-01A-11H-1948-13	4.40805474685416	0.219017550633918	LUAD	BCCAGSC
TCGA-77-6842-01A-11H-1948-13	-1.43679880870671	-1.95002799597927	LUSC	BCCAGSC
TCGA-77-6843-01A-11H-1948-13	-4.02316928221603	-2.96013616100616	LUSC	BCCAGSC
TCGA-77-6844-01A-11H-1948-13	-7.74481115590372	6.22755249784147	LUSC	BCCAGSC
TCGA-77-6845-01A-11H-1948-13	-7.24944551275838	4.72307816037798	LUSC	BCCAGSC
TCGA-77-7138-01A-41H-2044-13	-7.05760355165806	-10.5036940094866	LUSC	BCCAGSC
TCGA-77-7139-01A-11H-2044-13	-6.3144581370244	4.02535357669405	LUSC	BCCAGSC
TCGA-77-7140-01A-41H-2044-13	-4.83977571045001	-0.403557711111368	LUSC	BCCAGSC
TCGA-77-7141-01A-11H-2044-13	-2.62607861021003	-3.77015728491363	LUSC	BCCAGSC
TCGA-77-7142-01A-11H-2044-13	-13.5117838406559	15.0904582844571	LUSC	BCCAGSC
TCGA-77-7335-01A-11H-2044-13	3.48386286597983	-13.2593393972372	LUSC	BCCAGSC
TCGA-77-7337-01A-21H-2044-13	-1.10725583628935	-7.49121695882892	LUSC	BCCAGSC
TCGA-77-7338-01A-11H-2044-13	2.66830870957813	-11.9982310153233	LUSC	BCCAGSC
TCGA-77-7463-01A-11H-2044-13	-3.95503125949318	-0.573100723250236	LUSC	BCCAGSC
TCGA-77-7465-01A-11H-2044-13	-5.51032860963341	3.66937113213881	LUSC	BCCAGSC
TCGA-77-8007-01A-11H-2186-13	-16.1111668296247	17.008889122673	LUSC	BCCAGSC
TCGA-77-8008-01A-21H-2186-13	5.5122939383795	-17.2873345645265	LUSC	BCCAGSC
TCGA-77-8009-01A-11H-2186-13	-3.95855202925482	-6.93517881444425	LUSC	BCCAGSC
TCGA-77-8128-01A-11H-2246-13	-2.77399737844972	-4.95517872146761	LUSC	BCCAGSC
TCGA-77-8130-01A-11H-2246-13	-7.25244818310703	-5.58635558643182	LUSC	BCCAGSC
TCGA-77-8131-01A-11H-2246-13	4.33298229148203	-13.4752684749005	LUSC	BCCAGSC
TCGA-77-8133-01A-12H-2246-13	1.68254656776698	-10.1463547719445	LUSC	BCCAGSC
TCGA-77-8136-01A-11H-2246-13	3.31477585695554	-14.1088401008805	LUSC	BCCAGSC
TCGA-77-8138-01A-11H-2246-13	-6.85330793118265	-5.31746547335344	LUSC	BCCAGSC
TCGA-77-8139-01A-11H-2246-13	-6.73932941702456	-5.42154208797448	LUSC	BCCAGSC
TCGA-77-8140-01A-11H-2246-13	-5.74324462894384	-2.4717894902566	LUSC	BCCAGSC
TCGA-77-8143-01A-11H-2246-13	-16.109441650836	25.147196655419	LUSC	BCCAGSC
TCGA-77-8144-01A-11H-2246-13	-18.421154647307	24.7175289820333	LUSC	BCCAGSC
TCGA-77-8145-01A-11H-2246-13	3.6852635012232	-10.5457782909902	LUSC	BCCAGSC
TCGA-77-8146-01A-11H-2246-13	-1.19764829614412	-6.93207455220539	LUSC	BCCAGSC
TCGA-77-8148-01A-11H-2246-13	-3.19905910354937	-5.39901481946087	LUSC	BCCAGSC
TCGA-77-8150-01A-11H-2246-13	-7.2122350178347	2.53524355748583	LUSC	BCCAGSC
TCGA-77-8153-01A-11H-2402-13	-7.66345571548823	5.20108641011877	LUSC	BCCAGSC
TCGA-77-8154-01A-11H-2246-13	-13.3104402641451	13.1125638558726	LUSC	BCCAGSC
TCGA-77-8156-01A-11H-2246-13	-7.84913399645937	2.20152002495868	LUSC	BCCAGSC
TCGA-77-A5FZ-01A-31H-A27R-13	1.14192528626008	-3.01205055926546	LUSC	BCCAGSC
TCGA-77-A5G1-01A-11H-A27R-13	-5.25261230760139	-18.2214266922086	LUSC	BCCAGSC
TCGA-77-A5G3-01A-31H-A27R-13	1.97530493808821	-14.1896512031733	LUSC	BCCAGSC
TCGA-77-A5G6-01A-11H-A27R-13	-5.69435159530491	15.0811630889761	LUSC	BCCAGSC
TCGA-77-A5G7-01B-11H-A27R-13	-12.80154362701	12.7712826561577	LUSC	BCCAGSC
TCGA-77-A5G8-01B-11H-A27R-13	-8.51581165679765	2.68376045973978	LUSC	BCCAGSC
TCGA-77-A5GA-01A-11H-A27R-13	-8.25165757489736	2.5366725789893	LUSC	BCCAGSC
TCGA-77-A5GB-01B-11H-A27R-13	0.225439286748629	-18.2488321049724	LUSC	BCCAGSC
TCGA-77-A5GF-01A-21H-A27R-13	-4.33165074439933	-7.77235905331604	LUSC	BCCAGSC
TCGA-77-A5GH-01A-11H-A27R-13	-5.10466346974578	-18.8700330921969	LUSC	BCCAGSC
TCGA-78-7143-01A-11H-2038-13	-0.165633185259101	1.77344870656154	LUAD	BCCAGSC
TCGA-78-7145-01A-11H-2038-13	9.77645834802613	-4.7868981557862	LUAD	BCCAGSC
TCGA-78-7146-01A-11H-2038-13	-11.8148715947341	0.615205266797661	LUAD	BCCAGSC
TCGA-78-7147-01A-11H-2038-13	11.4716627300262	-7.08189765071428	LUAD	BCCAGSC
TCGA-78-7148-01A-11H-2038-13	0.441228530567386	1.05040895401032	LUAD	BCCAGSC
TCGA-78-7149-01A-11H-2038-13	-19.5040496528149	10.1672900251384	LUAD	BCCAGSC
TCGA-78-7150-01A-21H-2038-13	-11.8245838291174	0.628232162015777	LUAD	BCCAGSC
TCGA-78-7152-01A-11H-2038-13	8.13867774538372	-2.33535807544174	LUAD	BCCAGSC
TCGA-78-7153-01A-11H-2038-13	-19.6643196135949	10.3766553780644	LUAD	BCCAGSC
TCGA-78-7154-01A-11H-2038-13	-1.1497164272909	0.747377636001663	LUAD	BCCAGSC
TCGA-78-7155-01A-11H-2038-13	-21.5731220305203	19.2618694923288	LUAD	BCCAGSC
TCGA-78-7156-01A-11H-2038-13	8.99916790477268	-2.67397488328438	LUAD	BCCAGSC
TCGA-78-7158-01A-11H-2038-13	-19.6914412679937	10.2845662764959	LUAD	BCCAGSC
TCGA-78-7159-01A-11H-2038-13	-19.3697483784113	8.93121358835367	LUAD	BCCAGSC
TCGA-78-7160-01A-11H-2038-13	-19.2147734868609	11.2138917625445	LUAD	BCCAGSC
TCGA-78-7161-01A-11H-2038-13	7.54304193129867	-2.84551322386203	LUAD	BCCAGSC
TCGA-78-7162-01A-21H-2065-13	-18.9728876019858	12.0145269671498	LUAD	BCCAGSC
TCGA-78-7163-01A-12H-2065-13	-19.8911886515061	11.0693003740031	LUAD	BCCAGSC
TCGA-78-7166-01A-12H-2065-13	0.419594406545036	0.98226026966982	LUAD	BCCAGSC
TCGA-78-7167-01A-11H-2065-13	0.0871831365176216	2.10096499391408	LUAD	BCCAGSC
TCGA-78-7220-01A-11H-2038-13	9.17645649687957	-5.76352216430417	LUAD	BCCAGSC
TCGA-78-7535-01A-11H-2065-13	6.71624401565816	-1.89234553437034	LUAD	BCCAGSC
TCGA-78-7536-01A-11H-2065-13	-19.347259771516	8.82378756565518	LUAD	BCCAGSC
TCGA-78-7537-01A-11H-2065-13	0.29444663889263	1.0689016443489	LUAD	BCCAGSC
TCGA-78-7539-01A-11H-2065-13	7.00873102160922	-3.41061159181015	LUAD	BCCAGSC
TCGA-78-7540-01A-11H-2065-13	8.07899220506938	-1.7600476756228	LUAD	BCCAGSC
TCGA-78-7542-01A-21H-2065-13	-18.9780135638778	11.4899996822848	LUAD	BCCAGSC
TCGA-78-7633-01A-11H-2065-13	9.25767745278403	-4.43966239184089	LUAD	BCCAGSC
TCGA-78-8640-01A-11H-2402-13	-9.8877168943972	10.7225389616197	LUAD	BCCAGSC
TCGA-78-8648-01A-11H-2402-13	5.29814733605695	-8.49520722128541	LUAD	BCCAGSC
TCGA-78-8655-01A-11H-2402-13	5.73219163887781	-3.97619361536099	LUAD	BCCAGSC
TCGA-78-8660-01A-11H-2402-13	3.26925617427324	-2.71748065980513	LUAD	BCCAGSC
TCGA-78-8662-01A-11H-2402-13	-2.39814526769663	4.63816928963501	LUAD	BCCAGSC
TCGA-79-5596-01A-31H-1948-13	-18.6019482652817	29.1219292056515	LUSC	BCCAGSC
TCGA-80-5607-01A-31H-1948-13	-14.4817437256018	16.6812573131395	LUAD	BCCAGSC
TCGA-80-5608-01A-31H-1948-13	10.568810275037	-9.47140317474946	LUAD	BCCAGSC
TCGA-80-5611-01A-01T-1627-13	-2.23361668384291	4.08150387494294	LUAD	BCCAGSC
TCGA-83-5908-01A-21H-2286-13	3.37628618763666	-7.20060559255334	LUAD	BCCAGSC
TCGA-85-6175-01A-11H-1819-13	0.504189778968462	-10.1385966994051	LUSC	BCCAGSC
TCGA-85-6560-01A-11H-1819-13	-21.534091885774	19.2347665958047	LUSC	BCCAGSC
TCGA-85-6561-01A-11H-1819-13	-10.4365618663856	-1.14795894894448	LUSC	BCCAGSC
TCGA-85-6798-01A-11H-1948-13	-3.90120691220336	-3.33298510837269	LUSC	BCCAGSC
TCGA-85-7696-01A-11H-2124-13	2.14436592024514	-10.7231488039856	LUSC	BCCAGSC
TCGA-85-7697-01A-11H-2124-13	-2.32868024484818	-4.45010190978823	LUSC	BCCAGSC
TCGA-85-7698-01A-11H-2124-13	-2.63035857748889	-4.59075016689996	LUSC	BCCAGSC
TCGA-85-7699-01A-11H-2124-13	-4.42559311367709	0.595523491075607	LUSC	BCCAGSC
TCGA-85-7710-01A-11H-2124-13	-9.17226938718894	4.26731753662979	LUSC	BCCAGSC
TCGA-85-7843-01A-11H-2124-13	-8.32329839097258	6.2146601215628	LUSC	BCCAGSC
TCGA-85-7844-01A-11H-2124-13	11.455639522775	-13.7224878345308	LUSC	BCCAGSC
TCGA-85-7950-01A-11H-2186-13	2.73043101261361	-9.79199217817564	LUSC	BCCAGSC
TCGA-85-8048-01A-11H-2246-13	-1.21068022705845	-3.89754842822535	LUSC	BCCAGSC
TCGA-85-8049-01A-11H-2246-13	2.59900360525513	-11.402457859053	LUSC	BCCAGSC
TCGA-85-8052-01A-11H-2246-13	-6.21036374131506	2.49833141558972	LUSC	BCCAGSC
TCGA-85-8070-01A-11H-2246-13	-4.8502313883572	1.7213891886068	LUSC	BCCAGSC
TCGA-85-8071-01A-11H-2246-13	-5.38555336215925	-1.1854520177411	LUSC	BCCAGSC
TCGA-85-8072-01A-31H-2246-13	-6.69151439936724	2.67782220359866	LUSC	BCCAGSC
TCGA-85-8276-01A-11H-2295-13	-14.3304643976343	15.7146297983016	LUSC	BCCAGSC
TCGA-85-8287-01A-11H-2295-13	2.07115842689009	-10.4759249204622	LUSC	BCCAGSC
TCGA-85-8288-01A-11H-2295-13	1.69177706082367	-11.3361707373136	LUSC	BCCAGSC
TCGA-85-8350-01A-11H-2295-13	1.96438192987197	-10.3656706923514	LUSC	BCCAGSC
TCGA-85-8351-01A-11H-2295-13	-5.25077535342566	0.559010822171873	LUSC	BCCAGSC
TCGA-85-8352-01A-31H-2325-13	-0.273766301765725	7.31914849046095	LUSC	BCCAGSC
TCGA-85-8353-01A-21H-2295-13	5.11504623118587	-16.2642762884206	LUSC	BCCAGSC
TCGA-85-8354-01A-31H-2325-13	-13.9304861760141	14.7827688485118	LUSC	BCCAGSC
TCGA-85-8355-01A-11H-2295-13	-2.69244581526262	-3.27676605577812	LUSC	BCCAGSC
TCGA-85-8479-01A-11H-2325-13	-13.473174914846	9.50619418713157	LUSC	BCCAGSC
TCGA-85-8481-01A-11H-2325-13	-0.842897603792118	-7.43914801632003	LUSC	BCCAGSC
TCGA-85-8580-01A-31H-2402-13	-16.5999337890993	25.7024051999914	LUSC	BCCAGSC
TCGA-85-8582-01A-21H-2402-13	-5.89018585662947	6.8128198712226	LUSC	BCCAGSC
TCGA-85-8584-01A-11H-2402-13	4.2676983217459	-2.65819519343417	LUSC	BCCAGSC
TCGA-85-8664-01A-11H-2402-13	-2.68276120730233	-5.95165989742525	LUSC	BCCAGSC
TCGA-85-8666-01A-11H-2402-13	-10.5960053344697	-3.11415988487123	LUSC	BCCAGSC
TCGA-85-A4CL-01A-41H-A26V-13	-4.962334536056	-7.27074780860962	LUSC	BCCAGSC
TCGA-85-A4CN-01A-11H-A24G-13	-6.44012318571145	3.22781421984382	LUSC	BCCAGSC
TCGA-85-A4JB-01A-51H-A263-13	-4.09098524232238	-1.91422366489146	LUSC	BCCAGSC
TCGA-85-A4JC-01A-11H-A25B-13	5.68148963915954	-16.9162232457926	LUSC	BCCAGSC
TCGA-85-A4PA-01A-11H-A25B-13	-7.47680353664712	10.1787133992778	LUSC	BCCAGSC
TCGA-85-A4QQ-01A-41H-A263-13	-6.14637807386156	-5.40817441840265	LUSC	BCCAGSC
TCGA-85-A4QR-01A-11H-A25B-13	-7.24488891617229	4.69113724779907	LUSC	BCCAGSC
TCGA-85-A50M-01A-21H-A263-13	-0.8753659930927	-7.03398486568546	LUSC	BCCAGSC
TCGA-85-A50Z-01A-21H-A263-13	-7.5495570424086	4.4424461272665	LUSC	BCCAGSC
TCGA-85-A510-01A-11H-A26V-13	-3.35396491777077	4.99600471652996	LUSC	BCCAGSC
TCGA-85-A511-01A-21H-A263-13	2.26154436682032	-14.181919368233	LUSC	BCCAGSC
TCGA-85-A512-01A-11H-A26V-13	-6.74867047397823	2.32805161169501	LUSC	BCCAGSC
TCGA-85-A513-01A-12H-A26V-13	3.42805751715882	-3.38986267864424	LUSC	BCCAGSC
TCGA-85-A53L-01A-21H-A26V-13	-4.869335073203	-6.74090254849363	LUSC	BCCAGSC
TCGA-85-A5B5-01A-21H-A26V-13	-6.66953795878474	2.20613036091311	LUSC	BCCAGSC
TCGA-86-6562-01A-11H-1754-13	12.3224838351772	-10.3933341589418	LUAD	BCCAGSC
TCGA-86-6851-01A-11H-1948-13	-2.10171996231641	3.53731344379628	LUAD	BCCAGSC
TCGA-86-7701-01A-11H-2169-13	7.23102561941998	-2.10860786852966	LUAD	BCCAGSC
TCGA-86-7711-01A-11H-2065-13	-11.7986736045955	0.649386239368825	LUAD	BCCAGSC
TCGA-86-7713-01A-11H-2065-13	-19.3398974861219	8.84429228219979	LUAD	BCCAGSC
TCGA-86-7714-01A-12H-2169-13	10.9747699102086	-5.32781460727376	LUAD	BCCAGSC
TCGA-86-7953-01A-11H-2186-13	2.75587333241257	-0.857134646933232	LUAD	BCCAGSC
TCGA-86-7954-01A-11H-2186-13	7.41615029248447	-7.89012011987301	LUAD	BCCAGSC
TCGA-86-7955-01A-11H-2186-13	-2.82663631469824	4.89942536388387	LUAD	BCCAGSC
TCGA-86-8054-01A-11H-2240-13	2.90289858185166	0.79229177847536	LUAD	BCCAGSC
TCGA-86-8055-01A-11H-2240-13	4.21291076304181	-9.74446279844645	LUAD	BCCAGSC
TCGA-86-8056-01A-11H-2240-13	4.33761395148789	-4.81181968487986	LUAD	BCCAGSC
TCGA-86-8073-01A-11H-2240-13	2.01559397017957	-3.9531535422175	LUAD	BCCAGSC
TCGA-86-8074-01A-11H-2240-13	4.83482747337688	-9.83316617050133	LUAD	BCCAGSC
TCGA-86-8075-01A-11H-2240-13	7.48904548992946	-8.15146754665647	LUAD	BCCAGSC
TCGA-86-8076-01A-31H-2240-13	4.09150977626095	-5.91456029965958	LUAD	BCCAGSC
TCGA-86-8278-01A-11H-2286-13	12.7207113137723	-10.7276665455429	LUAD	BCCAGSC
TCGA-86-8279-01A-11H-2286-13	-1.9091009859345	2.87951970905241	LUAD	BCCAGSC
TCGA-86-8280-01A-11H-2286-13	8.93929340902564	-8.20666737456875	LUAD	BCCAGSC
TCGA-86-8281-01A-11H-2286-13	8.74497386405727	-7.66070065285302	LUAD	BCCAGSC
TCGA-86-8358-01A-11H-2325-13	13.9497827513886	-7.4152981291152	LUAD	BCCAGSC
TCGA-86-8359-01A-11H-2325-13	7.94418101123161	-6.76908994631273	LUAD	BCCAGSC
TCGA-86-8585-01A-11H-2402-13	6.80160934372275	-8.35911870324879	LUAD	BCCAGSC
TCGA-86-8668-01A-11H-2402-13	7.40874603987841	-10.4243242922492	LUAD	BCCAGSC
TCGA-86-8669-01A-11H-2402-13	6.58684687566772	-3.45463573971988	LUAD	BCCAGSC
TCGA-86-8671-01A-11H-2402-13	2.69950853860923	-3.29593431926936	LUAD	BCCAGSC
TCGA-86-8672-01A-21H-2402-13	7.64498392158182	-6.62247617605938	LUAD	BCCAGSC
TCGA-86-8673-01A-11H-2402-13	3.15167124616971	-1.54208521012553	LUAD	BCCAGSC
TCGA-86-8674-01A-21H-2402-13	6.94249261109606	-6.99687964543379	LUAD	BCCAGSC
TCGA-86-A456-01A-11H-A24G-13	5.30477997655488	-3.46640589208289	LUAD	BCCAGSC
TCGA-86-A4D0-01A-11H-A24G-13	-10.0260213710257	10.7573662541491	LUAD	BCCAGSC
TCGA-86-A4JF-01A-11H-A24S-13	5.97570061894185	-5.80016054820929	LUAD	BCCAGSC
TCGA-86-A4P7-01A-11H-A24S-13	5.46149653452014	-8.37701819692268	LUAD	BCCAGSC
TCGA-86-A4P8-01A-11H-A24S-13	3.38566629548102	-3.50624507222755	LUAD	BCCAGSC
TCGA-90-6837-01A-11H-1948-13	5.4765505960863	-6.63034460577868	LUSC	BCCAGSC
TCGA-90-7766-01A-21H-2124-13	-4.45805707690848	2.7625553987817	LUSC	BCCAGSC
TCGA-90-7767-01A-11H-2124-13	2.80757109698276	-10.1319795943191	LUSC	BCCAGSC
TCGA-90-7769-01A-11H-2124-13	-7.73877672798863	5.25343706639014	LUSC	BCCAGSC
TCGA-90-7964-01A-21H-2186-13	1.81702701015836	-9.94283452079852	LUSC	BCCAGSC
TCGA-90-A4ED-01A-31H-A25B-13	1.46299277940167	-8.58542914195647	LUSC	BCCAGSC
TCGA-90-A4EE-01A-11H-A25B-13	-5.9060985913306	3.96195220994894	LUSC	BCCAGSC
TCGA-90-A59Q-01A-11H-A26V-13	-15.1320535330709	7.05545428359243	LUSC	BCCAGSC
TCGA-91-6828-01A-11H-1857-13	7.19760845506459	-2.21200659533727	LUAD	BCCAGSC
TCGA-91-6829-01A-21H-1857-13	11.0906355646374	-6.8158678378329	LUAD	BCCAGSC
TCGA-91-6830-01A-11H-1948-13	8.00623135838293	-8.6911016586961	LUAD	BCCAGSC
TCGA-91-6831-01A-11H-1857-13	8.52325629970199	-5.53845833261665	LUAD	BCCAGSC
TCGA-91-6835-01A-11H-1857-13	7.42064128434342	-2.17248769716288	LUAD	BCCAGSC
TCGA-91-6836-01A-21H-1857-13	-19.240969066892	8.74027766815296	LUAD	BCCAGSC
TCGA-91-6840-01A-11H-1948-13	4.97692973825962	0.428133632587108	LUAD	BCCAGSC
TCGA-91-6847-01A-11H-1948-13	4.48546809332823	2.73713818903912	LUAD	BCCAGSC
TCGA-91-6848-01A-11H-1948-13	-3.91323152857863	1.96276477012095	LUAD	BCCAGSC
TCGA-91-6849-01A-11H-1948-13	10.461073902065	-9.83062968201922	LUAD	BCCAGSC
TCGA-91-7771-01A-11H-2169-13	8.35612768461047	-2.64010150918687	LUAD	BCCAGSC
TCGA-91-8496-01A-11H-2402-13	9.48427998099755	-9.23505654121258	LUAD	BCCAGSC
TCGA-91-8497-01A-11H-2402-13	5.0666893764858	-5.59965097893061	LUAD	BCCAGSC
TCGA-91-8499-01A-11H-2402-13	-2.31231534054476	-6.29351028284358	LUAD	BCCAGSC
TCGA-91-A4BC-01A-11R-A24G-13	2.72041512397163	-4.41689026534249	LUAD	BCCAGSC
TCGA-91-A4BD-01A-11R-A24G-13	6.19768995053328	-4.14657428717892	LUAD	BCCAGSC
TCGA-92-7340-01A-21H-2044-13	12.9468727718852	-13.9519185709681	LUSC	BCCAGSC
TCGA-92-7341-01A-31H-2044-13	-5.60160790600684	0.567892247397211	LUSC	BCCAGSC
TCGA-92-8063-01A-11H-2246-13	-11.3408623914762	8.86467875648939	LUSC	BCCAGSC
TCGA-92-8064-01A-11H-2246-13	-2.97289224091603	-4.26345555783223	LUSC	BCCAGSC
TCGA-92-8065-01A-11H-2246-13	-9.69872575600484	3.99249416908846	LUSC	BCCAGSC
TCGA-93-7347-01A-11H-2186-13	2.89345186084047	-3.33705408174174	LUAD	BCCAGSC
TCGA-93-7348-01A-21H-2038-13	6.82066021288496	-10.1505498982157	LUAD	BCCAGSC
TCGA-93-8067-01A-11H-2286-13	-16.7916912849356	26.496065200168	LUAD	BCCAGSC
TCGA-93-A4JN-01A-11H-A24S-13	3.84020552793774	-4.04439876895042	LUAD	BCCAGSC
TCGA-93-A4JO-01A-21H-A24S-13	4.13887312546894	-3.6244496258198	LUAD	BCCAGSC
TCGA-93-A4JP-01A-11H-A24S-13	-3.93291012032753	5.81547773966924	LUAD	BCCAGSC
TCGA-93-A4JQ-01A-11H-A24S-13	-0.342963772736053	-2.71951618509609	LUAD	BCCAGSC
TCGA-94-7033-01A-11H-1948-13	-3.77902384991846	-0.294309651574574	LUSC	BCCAGSC
TCGA-94-7557-01A-11H-2124-13	-5.12781559706794	0.437524502292299	LUSC	BCCAGSC
TCGA-94-7943-01A-11H-2186-13	-3.99088488304496	0.858702680934896	LUSC	BCCAGSC
TCGA-94-8035-01A-11H-2246-13	-4.80145279610213	-0.56639157819602	LUSC	BCCAGSC
TCGA-94-8490-01A-11H-2325-13	-5.99787374681594	0.410338596250695	LUSC	BCCAGSC
TCGA-94-8491-01A-11H-2325-13	1.73159397448423	-9.4534636752266	LUSC	BCCAGSC
TCGA-94-A4VJ-01A-11H-A25B-13	3.40705060385679	-15.6261075946512	LUSC	BCCAGSC
TCGA-94-A5I4-01A-11H-A26V-13	-7.01505192293261	2.07066864322487	LUSC	BCCAGSC
TCGA-94-A5I6-01A-21H-A27R-13	-4.12238126882155	-7.87197856189029	LUSC	BCCAGSC
TCGA-95-7039-01A-11H-1948-13	1.9159146532974	-3.43846458612534	LUAD	BCCAGSC
TCGA-95-7043-01A-11H-1948-13	3.55264704769329	-7.72287201296212	LUAD	BCCAGSC
TCGA-95-7562-01A-11H-2240-13	3.48479517668357	0.535394545044805	LUAD	BCCAGSC
TCGA-95-7567-01A-11H-2065-13	9.18283934129088	-4.29086859212015	LUAD	BCCAGSC
TCGA-95-7944-01A-11H-2186-13	-2.57802248588887	2.64889314848853	LUAD	BCCAGSC
TCGA-95-7947-01A-11H-2186-13	-1.89999570981076	3.32947685441021	LUAD	BCCAGSC
TCGA-95-7948-01A-11H-2186-13	8.54720080789213	-8.30776569150031	LUAD	BCCAGSC
TCGA-95-8039-01A-11H-2240-13	11.2906376609244	-9.45724437234161	LUAD	BCCAGSC
TCGA-95-8494-01A-11H-2325-13	7.66503896499331	-6.77629488479605	LUAD	BCCAGSC
TCGA-95-A4VK-01A-11H-A263-13	1.65536260622165	-2.33389905779268	LUAD	BCCAGSC
TCGA-95-A4VN-01A-11H-A263-13	2.00286775799562	-2.64497501344669	LUAD	BCCAGSC
TCGA-95-A4VP-01A-21H-A263-13	8.81423658200251	-11.7032322457107	LUAD	BCCAGSC
TCGA-96-7544-01A-11H-2044-13	-2.34654687245326	-4.71247325138051	LUSC	BCCAGSC
TCGA-96-7545-01A-21H-2044-13	1.72188145387671	-9.69676360928038	LUSC	BCCAGSC
TCGA-96-8169-01A-11H-2295-13	-14.3281210812768	15.664465209366	LUSC	BCCAGSC
TCGA-96-8170-01A-11H-2295-13	-14.4785183612749	15.9129940538479	LUSC	BCCAGSC
TCGA-96-A4JK-01A-11H-A25B-13	1.3444056110589	-12.5252815148672	LUSC	BCCAGSC
TCGA-96-A4JL-01A-11H-A25B-13	10.0043921242952	-12.5534067922077	LUSC	BCCAGSC
TCGA-97-7546-01A-11H-2038-13	6.98189901801622	-10.0109014783882	LUAD	BCCAGSC
TCGA-97-7547-01A-11H-2038-13	8.53022460180481	-2.73567752389548	LUAD	BCCAGSC
TCGA-97-7552-01A-11H-2038-13	11.107281124893	-5.36617693209311	LUAD	BCCAGSC
TCGA-97-7553-01A-21H-2038-13	9.45330092667627	-3.52574382197052	LUAD	BCCAGSC
TCGA-97-7554-01A-11H-2038-13	0.279082241839296	0.917020668958823	LUAD	BCCAGSC
TCGA-97-7937-01A-11H-2169-13	-0.161060704310019	1.71232627930477	LUAD	BCCAGSC
TCGA-97-7938-01A-11H-2169-13	9.61328408069359	-3.20583059315815	LUAD	BCCAGSC
TCGA-97-7941-01A-11H-2186-13	4.32323522895385	-5.1232653726856	LUAD	BCCAGSC
TCGA-97-8171-01A-11H-2286-13	-9.81641916076084	10.8884420060943	LUAD	BCCAGSC
TCGA-97-8172-01A-11H-2286-13	4.69821165017107	-5.42308530031248	LUAD	BCCAGSC
TCGA-97-8174-01A-11H-2286-13	9.10417692623166	-7.89736129007358	LUAD	BCCAGSC
TCGA-97-8175-01A-11H-2286-13	-2.07583330265973	3.16211802549543	LUAD	BCCAGSC
TCGA-97-8176-01A-11H-2402-13	-4.45298205759433	4.15212879560997	LUAD	BCCAGSC
TCGA-97-8177-01A-11H-2286-13	7.44548065278061	-9.87655899129574	LUAD	BCCAGSC
TCGA-97-8179-01A-11H-2286-13	10.0399535923623	-9.72296976856771	LUAD	BCCAGSC
TCGA-97-8547-01A-11H-2402-13	7.59594396957841	-7.0168546027551	LUAD	BCCAGSC
TCGA-97-8552-01A-11H-2402-13	9.54996881575129	-9.44042679633166	LUAD	BCCAGSC
TCGA-97-A4LX-01A-11H-A24S-13	1.32159349038709	-1.1541619950718	LUAD	BCCAGSC
TCGA-97-A4M0-01A-11H-A24S-13	9.28914304130349	-6.6403432127661	LUAD	BCCAGSC
TCGA-97-A4M1-01A-11H-A24S-13	4.55544238183426	-4.7570763606108	LUAD	BCCAGSC
TCGA-97-A4M2-01A-12H-A24S-13	-3.98248617082032	5.85964292696707	LUAD	BCCAGSC
TCGA-97-A4M3-01A-11H-A24S-13	5.79196181750006	-4.23446052123359	LUAD	BCCAGSC
TCGA-97-A4M5-01A-11H-A24S-13	6.41118101292772	-5.42149666788821	LUAD	BCCAGSC
TCGA-97-A4M6-01A-11H-A24S-13	8.55149804500317	-8.26289412147673	LUAD	BCCAGSC
TCGA-97-A4M7-01A-11H-A24S-13	5.35919443002741	-8.14484660650108	LUAD	BCCAGSC
TCGA-98-7454-01A-11H-2044-13	-2.61898707142292	2.22103249523045	LUSC	BCCAGSC
TCGA-98-8020-01A-11H-2246-13	-6.10788046472397	-6.7313348228816	LUSC	BCCAGSC
TCGA-98-8021-01A-11H-2246-13	2.48457261347692	-11.9726346074776	LUSC	BCCAGSC
TCGA-98-8022-01A-11H-2246-13	10.1489218126768	-14.6826091608219	LUSC	BCCAGSC
TCGA-98-8023-01A-11H-2246-13	-6.05354185253871	-5.92077220665446	LUSC	BCCAGSC
TCGA-98-A538-01A-11H-A263-13	-6.59745953433392	0.957126724573789	LUSC	BCCAGSC
TCGA-98-A539-01A-31H-A263-13	1.73503801235972	-14.3732910792453	LUSC	BCCAGSC
TCGA-98-A53A-01A-11H-A263-13	-13.3695277582614	14.5595292329484	LUSC	BCCAGSC
TCGA-98-A53B-01A-11H-A263-13	2.34606624073064	-13.9620987180313	LUSC	BCCAGSC
TCGA-98-A53C-01A-11H-A263-13	5.4897250454439	-6.92946670619129	LUSC	BCCAGSC
TCGA-98-A53D-01A-32H-A263-13	5.21496673005675	-7.9152481786646	LUSC	BCCAGSC
TCGA-98-A53H-01A-12H-A263-13	5.42382772927451	-7.62894879744916	LUSC	BCCAGSC
TCGA-98-A53I-01A-31H-A263-13	-4.52062734818645	-7.84070817584077	LUSC	BCCAGSC
TCGA-98-A53J-01A-11H-A26V-13	-5.13165903890188	-7.25375675893106	LUSC	BCCAGSC
TCGA-99-7458-01A-11H-2038-13	9.67756966238386	-3.65618318615195	LUAD	BCCAGSC
