patient	feature_1	feature_2	project
TCGA-G9-6338	13.4350597848255	6.18664025240255	PRAD
TCGA-G9-6339	20.5868373422455	9.40868938817109	PRAD
TCGA-G9-6342	20.182503449871	7.81091273026909	PRAD
TCGA-G9-6343	20.7458496509903	4.04084671298599	PRAD
TCGA-G9-6347	19.8252469464649	9.25747336084549	PRAD
TCGA-G9-6348	7.49513190147535	9.21178710587015	PRAD
TCGA-G9-6351	27.8574500575235	1.09686081023639	PRAD
TCGA-G9-6353	20.9128096930536	19.1673303051302	PRAD
TCGA-G9-6354	10.0426213401627	7.98926646527653	PRAD
TCGA-G9-6356	2.60255586380586	25.6790480701976	PRAD
TCGA-G9-6361	15.0339069683333	6.07610524925592	PRAD
TCGA-G9-6362	11.0293665882239	-10.2320702393129	PRAD
TCGA-G9-6363	-6.90863965273602	24.937449026501	PRAD
TCGA-G9-6364	21.3981361638492	7.27421779079635	PRAD
TCGA-G9-6365	17.5077900038239	5.99122302282446	PRAD
TCGA-G9-6366	-3.37927342379139	3.91401560292822	PRAD
TCGA-G9-6367	20.0331596449579	23.1016127190469	PRAD
TCGA-G9-6369	28.1173220577223	-0.78006880504514	PRAD
TCGA-G9-6370	19.7112152930921	18.4036210811901	PRAD
TCGA-G9-6371	8.89134248451808	12.2121643335985	PRAD
TCGA-G9-6373	-0.677335365413834	2.22371962498664	PRAD
TCGA-G9-6377	10.5130243398074	7.72556364557691	PRAD
TCGA-G9-6378	16.6438296825672	6.10201378323344	PRAD
TCGA-G9-6379	17.2380621227617	9.33691142606983	PRAD
TCGA-G9-6384	20.4138329692062	4.05182008034827	PRAD
TCGA-G9-6385	20.051294324594	23.211194947535	PRAD
TCGA-G9-6494	0.364891558649763	1.82037314621852	PRAD
TCGA-G9-6496	-7.86592539889947	-10.864705994699	PRAD
TCGA-G9-6498	13.7877970052429	5.35608137909921	PRAD
TCGA-G9-6499	-8.3998517075609	-9.80440711031615	PRAD
TCGA-G9-7509	3.76867097273746	14.7544970171231	PRAD
TCGA-G9-7510	13.7649799366634	7.34019708748215	PRAD
TCGA-G9-7519	17.2455432885502	6.88040307949921	PRAD
TCGA-G9-7521	-0.190391579977057	1.43856773648978	PRAD
TCGA-G9-7522	20.1388815052182	8.83916700943704	PRAD
TCGA-G9-7523	10.887132826325	12.1083941068808	PRAD
TCGA-G9-7525	14.7946119550613	11.6564653963271	PRAD
TCGA-G9-A9S0	10.6722796805641	3.61670908802246	PRAD
TCGA-G9-A9S4	1.02122684722001	1.63453256962155	PRAD
TCGA-G9-A9S7	20.4061019643194	6.84522678217527	PRAD
TCGA-GC-A3BM	-22.8563067460905	-23.4179976209363	BLCA
TCGA-GC-A3I6	-1.4611588960908	20.103685614705	BLCA
TCGA-GC-A3OO	-6.34779830853925	12.0984605282053	BLCA
TCGA-GC-A3RB	-20.0453991628985	5.68037112205487	BLCA
TCGA-GC-A3RC	-16.5807430916283	-13.5817133692874	BLCA
TCGA-GC-A3RD	-9.96273468176983	7.68437975077866	BLCA
TCGA-GC-A3WC	-6.74292316893122	22.5099518979192	BLCA
TCGA-GC-A3YS	-5.8785097888614	14.5517197711045	BLCA
TCGA-GC-A4ZW	-9.34900195361212	6.18901298676988	BLCA
TCGA-GC-A6I1	-8.90906238631273	6.18731319689348	BLCA
TCGA-GC-A6I3	-11.5027977216923	7.59631327246243	BLCA
TCGA-GD-A2C5	-11.6387017359268	8.22812179297713	BLCA
TCGA-GD-A3OP	-8.30583396749615	6.50599017455934	BLCA
TCGA-GD-A3OQ	4.80724932266236	14.5315028655914	BLCA
TCGA-GD-A3OS	-11.9808829527449	5.05017534420887	BLCA
TCGA-GD-A6C6	-23.7256804756177	12.5586554872999	BLCA
TCGA-GD-A76B	-1.80193516047441	28.1155631379822	BLCA
TCGA-GE-A2C6	35.9286290969288	14.0187410392912	THCA
TCGA-GF-A2C7	-18.8640061976309	-29.8371990502188	SKCM
TCGA-GF-A769	-9.45614337933497	-4.16184502261849	SKCM
TCGA-GH-A9DA	-2.16481918073877	10.7580602227206	CESC
TCGA-GI-A2C8	12.2468255654979	-7.75778303333835	BRCA
TCGA-GI-A2C9	-17.5426243295518	6.80423170868711	BRCA
TCGA-GJ-A3OU	-1.07280024344091	-3.89109846875388	LIHC
TCGA-GJ-A6C0	16.3276312544202	-1.56886332209796	LIHC
TCGA-GJ-A9DB	-0.995584077906119	-10.0787124667387	LIHC
TCGA-GK-A6C7	11.9373724755069	-26.8241834582205	KIRC
TCGA-GL-6846	-2.33332399961848	-22.5168971414402	KIRP
TCGA-GL-7773	7.9517312220472	20.0189383410286	KIRP
TCGA-GL-7966	-14.3231189710314	-5.5060796008684	KIRP
TCGA-GL-8500	31.9140736195582	-9.29762099742947	KIRP
TCGA-GL-A4EM	4.9238499681995	3.63534404746379	KIRP
TCGA-GL-A59R	-5.20112262226985	-21.6264322091722	KIRP
TCGA-GL-A59T	-3.97372941174384	-23.8421536607452	KIRP
TCGA-GL-A9DC	-2.97182069523256	-20.718281060011	KIRP
TCGA-GL-A9DD	-2.59045726408897	-22.0227357723941	KIRP
TCGA-GL-A9DE	12.7327031411811	19.2476467344413	KIRP
TCGA-GM-A2D9	18.7869245790925	-6.74807347615665	BRCA
TCGA-GM-A2DA	0.0808050109278646	7.06920417787556	BRCA
TCGA-GM-A2DB	-12.3096146642138	19.2162066897433	BRCA
TCGA-GM-A2DC	1.23090865457133	-5.69094315868245	BRCA
TCGA-GM-A2DD	4.27918115689232	11.1237110406396	BRCA
TCGA-GM-A2DF	-16.1371193745691	6.49476991214961	BRCA
TCGA-GM-A2DH	-16.0366279171337	8.26906336056921	BRCA
TCGA-GM-A2DI	-0.561317760145695	8.23398756807028	BRCA
TCGA-GM-A2DK	-3.86157856267955	-17.3208132376594	BRCA
TCGA-GM-A2DL	16.2435505361697	5.54864945461898	BRCA
TCGA-GM-A2DM	29.652838828128	8.42418481559325	BRCA
TCGA-GM-A2DN	16.5759957954871	-6.23359815591547	BRCA
TCGA-GM-A2DO	1.75213896393779	2.97238820409176	BRCA
TCGA-GM-A3NW	18.2845262800765	-3.997818671878	BRCA
TCGA-GM-A3NY	17.0803702848883	-8.00673327234275	BRCA
TCGA-GM-A3XG	11.020149282773	15.6757693060605	BRCA
TCGA-GM-A3XL	-14.6779035959946	5.28461753857631	BRCA
TCGA-GM-A3XN	12.0816368663031	-8.44330385542836	BRCA
TCGA-GM-A4E0	15.2118860842541	0.182533407663325	BRCA
TCGA-GM-A5PV	20.682029576301	3.10931738265681	BRCA
TCGA-GM-A5PX	16.6395138321156	-7.13619949511571	BRCA
TCGA-GN-A263	-11.4639485888741	-0.987338733568982	SKCM
TCGA-GN-A269	-15.0886346037958	-13.3319159118091	SKCM
TCGA-GN-A26C	-11.7893527915303	-2.98990631483657	SKCM
TCGA-GN-A4U5	-13.8882277763204	-24.539187788022	SKCM
TCGA-GN-A8LN	-1.18778331262031	-13.5206061043989	SKCM
TCGA-GR-7351	13.681623638651	9.91188491377273	DLBC
TCGA-GR-7353	38.4288414436828	-13.7672446269662	DLBC
TCGA-GR-A4D4	-13.5769569924758	-20.5767639954222	DLBC
TCGA-GR-A4D5	11.5908432298742	23.5189514448552	DLBC
TCGA-GR-A4D6	-13.5638021615869	-17.3028824010501	DLBC
TCGA-GR-A4D9	12.0448995809489	0.563067177478109	DLBC
TCGA-GS-A9TQ	-6.53570201005593	-14.8841238661425	DLBC
TCGA-GS-A9TT	6.00638899996555	2.50405531025333	DLBC
TCGA-GS-A9TU	-12.1325147126512	-16.8766935831625	DLBC
TCGA-GS-A9TV	1.79504563074755	26.2372430058955	DLBC
TCGA-GS-A9TW	0.218702665473985	24.1824726820334	DLBC
TCGA-GS-A9TX	5.80101743007341	20.2950301863423	DLBC
TCGA-GS-A9TY	-10.9800784425729	-32.8599966448443	DLBC
TCGA-GS-A9TZ	26.6698887485226	-6.20771106775388	DLBC
TCGA-GS-A9U3	1.21593559488756	14.9996897717208	DLBC
TCGA-GS-A9U4	3.41663570295151	18.036442643274	DLBC
TCGA-GU-A42P	-9.5898194629998	5.87500419463182	BLCA
TCGA-GU-A42Q	-9.87678510337879	22.5033552309526	BLCA
TCGA-GU-A42R	11.0204398187096	1.38660300453942	BLCA
TCGA-GU-A762	-6.09484470550266	13.4352787532034	BLCA
TCGA-GU-A763	4.69632759407051	6.57069706059763	BLCA
TCGA-GU-A764	-8.75204624208334	9.53535792254799	BLCA
TCGA-GU-A766	-5.76641223855201	14.5571856298934	BLCA
TCGA-GU-A767	-7.52636524691532	8.30256770754159	BLCA
TCGA-GU-AATO	-6.37006531804956	9.19182156937847	BLCA
TCGA-GU-AATP	-20.0619807836907	-0.999158260895154	BLCA
TCGA-GU-AATQ	-13.2479660486604	17.5972992922715	BLCA
TCGA-GV-A3JV	2.02316514995813	-7.48476278491384	BLCA
TCGA-GV-A3JW	-13.1064983456222	25.7352050221581	BLCA
TCGA-GV-A3JX	-9.41935526443818	5.04265442753359	BLCA
TCGA-GV-A3JZ	-11.2787008285295	6.60916760979956	BLCA
TCGA-GV-A3QF	-9.27704658913158	8.04887820545457	BLCA
TCGA-GV-A3QG	8.55318944749047	19.0059611601525	BLCA
TCGA-GV-A3QH	-9.49583570188133	8.14685992809247	BLCA
TCGA-GV-A3QI	-6.82328254856594	7.82803751392666	BLCA
TCGA-GV-A3QK	-1.26550041993124	-18.4686317536621	BLCA
TCGA-GV-A40E	-10.8501049021548	4.71888678111979	BLCA
TCGA-GV-A40G	-11.2127108740126	8.48643915594315	BLCA
TCGA-GV-A6ZA	-9.02121690694929	7.80343822941016	BLCA
TCGA-H2-A26U	14.0789187616949	-1.70773517145357	THCA
TCGA-H2-A2K9	19.1747975912134	19.8638188578087	THCA
TCGA-H2-A3RH	22.290556107814	25.5857160371769	THCA
TCGA-H2-A3RI	18.1426022367294	21.2594739152832	THCA
TCGA-H2-A421	11.4865427707231	15.8697361213447	THCA
TCGA-H2-A422	19.1386787347163	20.4732762502749	THCA
TCGA-H4-A2HO	20.1544470694616	14.8045574485085	BLCA
TCGA-H4-A2HQ	-15.1594017037039	19.9218866469311	BLCA
TCGA-H5-A2HR	0.80640139108086	6.19490154622505	UCEC
TCGA-H6-8124	7.9576477562422	6.22429170565699	PAAD
TCGA-H6-A45N	4.15994065581275	9.57874345810235	PAAD
TCGA-H7-7774	6.36333408874585	2.8380877191597	HNSC
TCGA-H7-8501	3.34716581328327	14.7120351238053	HNSC
TCGA-H7-8502	-5.86361082833876	22.3573197127329	HNSC
TCGA-H7-A6C4	-7.50538562368361	18.39137295099	HNSC
TCGA-H7-A6C5	14.1502584686233	-25.758912159853	HNSC
TCGA-H7-A76A	-4.32670032403474	25.8634241607734	HNSC
TCGA-H8-A6C1	5.81978322954186	0.430402699837006	PAAD
TCGA-H9-7775	19.5680105529981	6.95952764839037	PRAD
TCGA-H9-A6BX	18.9621742812901	20.7904276750689	PRAD
TCGA-H9-A6BY	13.6458143440412	4.92445503529533	PRAD
TCGA-HB-A2OT	-11.7877704845227	-9.3951573845707	SARC
TCGA-HB-A3L4	20.4534429826651	-5.39244312436128	SARC
TCGA-HB-A3YV	-1.90196031517744	-31.8682947225005	SARC
TCGA-HB-A43Z	-15.4955660423066	-22.4045283660885	SARC
TCGA-HB-A5W3	-7.30264107135276	-36.10087488653	SARC
TCGA-HC-7075	20.1765787134966	8.72571363240663	PRAD
TCGA-HC-7077	10.2599679489159	7.57071968416049	PRAD
TCGA-HC-7078	9.29847158260106	3.1069118234678	PRAD
TCGA-HC-7079	19.2239602354044	21.2803965668317	PRAD
TCGA-HC-7080	12.8755605815886	7.96084813136164	PRAD
TCGA-HC-7081	20.7878108854417	7.91577321719576	PRAD
TCGA-HC-7209	23.2900109410267	6.59901750567652	PRAD
TCGA-HC-7210	14.5294834474508	9.42978600750879	PRAD
TCGA-HC-7211	9.72350816124049	8.21082143584936	PRAD
TCGA-HC-7212	18.3431443919297	3.42949256447707	PRAD
TCGA-HC-7213	-1.75103335633783	1.18805566769834	PRAD
TCGA-HC-7230	9.62508756564053	8.67165694441519	PRAD
TCGA-HC-7231	17.7621876878015	6.11858397239546	PRAD
TCGA-HC-7232	18.5772850598087	3.65255751344653	PRAD
TCGA-HC-7233	18.3333231578148	7.50065836645177	PRAD
TCGA-HC-7736	20.4391342752967	4.34680984456807	PRAD
TCGA-HC-7737	15.3236498640062	7.23568997267916	PRAD
TCGA-HC-7738	17.5720971995234	6.03772266587275	PRAD
TCGA-HC-7740	19.8151716481836	9.23278310696221	PRAD
TCGA-HC-7741	13.3932265702625	25.1624396374437	PRAD
TCGA-HC-7742	-1.57938805871455	1.5934904522589	PRAD
TCGA-HC-7744	15.2801800267108	8.47865525066118	PRAD
TCGA-HC-7745	2.67490289193319	14.5913421561679	PRAD
TCGA-HC-7747	16.9186411638133	8.09163003858611	PRAD
TCGA-HC-7748	29.9189759346796	12.4469935102864	PRAD
TCGA-HC-7749	15.1783954117406	8.48398906390907	PRAD
TCGA-HC-7750	16.7718573959339	7.76307272235873	PRAD
TCGA-HC-7752	22.265630637439	11.5665627461916	PRAD
TCGA-HC-7817	13.9559531468601	16.4835625639211	PRAD
TCGA-HC-7818	13.8796803445441	17.5434875369116	PRAD
TCGA-HC-7819	18.9044755393066	6.22247949956869	PRAD
TCGA-HC-7820	9.61346297351291	8.50129047297454	PRAD
TCGA-HC-7821	9.52169122518052	7.25516142161607	PRAD
TCGA-HC-8212	13.4006745357824	25.1610296065277	PRAD
TCGA-HC-8213	22.0286706103126	15.0161558690561	PRAD
TCGA-HC-8216	0.835003169200959	3.04437415592715	PRAD
TCGA-HC-8256	4.61485150115624	10.9865568714519	PRAD
TCGA-HC-8257	13.6414052849861	9.05724202738746	PRAD
TCGA-HC-8258	16.7546091060667	7.86943867776952	PRAD
TCGA-HC-8259	15.7314301881438	9.94419213666115	PRAD
TCGA-HC-8260	9.10701298876568	12.2962708505974	PRAD
TCGA-HC-8261	-8.17760004171218	-10.3120509867813	PRAD
TCGA-HC-8262	14.8382297350643	5.60507889754437	PRAD
TCGA-HC-8264	5.92411988452234	3.46782330628806	PRAD
TCGA-HC-8265	0.454664732935776	2.86569315299236	PRAD
TCGA-HC-8266	-1.07467719526784	3.92392171579525	PRAD
TCGA-HC-A48F	9.96269407196698	6.4121182771668	PRAD
TCGA-HC-A4ZV	-1.85295508262379	1.09868522153182	PRAD
TCGA-HC-A631	9.66593952785313	8.24549823874959	PRAD
TCGA-HC-A632	13.1076001780578	7.95155892806337	PRAD
TCGA-HC-A6AL	0.592145426607835	1.31535128304924	PRAD
TCGA-HC-A6AN	-3.39376608859989	-15.7068672595498	PRAD
TCGA-HC-A6AO	0.47824285703395	-0.710696673751626	PRAD
TCGA-HC-A6AP	13.8344953354895	7.22209943606807	PRAD
TCGA-HC-A6AQ	20.7899555542903	8.27392000776573	PRAD
TCGA-HC-A6AS	15.7573964848632	8.17245121679056	PRAD
TCGA-HC-A6HX	22.1062866451711	4.46621768352565	PRAD
TCGA-HC-A6HY	9.89931530235316	7.70668938802662	PRAD
TCGA-HC-A76W	-5.61467956571568	-11.9856100908316	PRAD
TCGA-HC-A76X	23.8039560211766	15.5567175410638	PRAD
TCGA-HC-A8CY	1.60086467913726	-0.256161602294316	PRAD
TCGA-HC-A8D0	21.9917531628169	3.89047274053089	PRAD
TCGA-HC-A8D1	20.6772419520107	18.3229946756739	PRAD
TCGA-HC-A9TE	-8.2193932448844	-8.25624834276552	PRAD
TCGA-HC-A9TH	16.0132988498907	5.49862075877561	PRAD
TCGA-HD-7229	-7.27875932153238	19.5490182881003	HNSC
TCGA-HD-7753	-13.369205578293	16.1097276353097	HNSC
TCGA-HD-7754	-8.21619121861071	26.1210982470151	HNSC
TCGA-HD-7831	-12.3454768120688	14.2946452303372	HNSC
TCGA-HD-7832	-6.57728932298725	22.0525474584554	HNSC
TCGA-HD-7917	-13.0577411701989	18.955518400476	HNSC
TCGA-HD-8224	-20.3087418104958	15.4825453764544	HNSC
TCGA-HD-8314	-9.40511997306231	26.3110612368046	HNSC
TCGA-HD-8634	-1.08656286844243	20.0723089523004	HNSC
TCGA-HD-8635	-8.83961784542931	18.1080369718062	HNSC
TCGA-HD-A4C1	9.4079137456806	16.4365057183642	HNSC
TCGA-HD-A633	13.0740674262855	-17.9586514514592	HNSC
TCGA-HD-A634	1.09742001784975	19.006962514058	HNSC
TCGA-HD-A6HZ	-16.5936278496852	22.4809368180163	HNSC
TCGA-HD-A6I0	0.737448477337116	26.4031243302256	HNSC
TCGA-HE-7128	-2.55481225705071	-21.7863550651282	KIRP
TCGA-HE-7129	-1.48188183173697	-25.6717000170391	KIRP
TCGA-HE-7130	-13.0874063679264	-0.320451174468031	KIRP
TCGA-HE-A5NF	-3.76427243428483	-23.4824520771791	KIRP
TCGA-HE-A5NH	-3.71018538062777	-27.0606173844214	KIRP
TCGA-HE-A5NI	-4.24884802461411	-23.9971314520352	KIRP
TCGA-HE-A5NJ	-5.53659069007247	-22.1876215880217	KIRP
TCGA-HE-A5NK	31.6221646507096	-8.67456512916561	KIRP
TCGA-HE-A5NL	-2.42510075608926	-22.3442390675008	KIRP
TCGA-HF-7131	-7.74571191597457	-12.3386269837484	STAD
TCGA-HF-7132	2.41769632305501	23.7394378676533	STAD
TCGA-HF-7133	-2.14471247721938	14.6714467540955	STAD
TCGA-HF-7134	-10.9381711335237	-10.871421911131	STAD
TCGA-HF-7136	-21.861487872491	-1.80199389825504	STAD
TCGA-HF-A5NB	16.1862311539451	-11.3488102611627	STAD
TCGA-HG-A2PA	-15.1238352295107	17.525659373782	CESC
TCGA-HG-A9SC	-15.2381935299395	17.1252773233152	CESC
TCGA-HI-7168	-7.38904945933665	1.51977560803672	PRAD
TCGA-HI-7169	20.1401231860216	20.7010101297096	PRAD
TCGA-HI-7170	9.76618916017164	8.32481734460714	PRAD
TCGA-HI-7171	13.0575277804298	8.58485376870932	PRAD
TCGA-HJ-7597	2.07756285937499	13.554449323767	STAD
TCGA-HL-7533	-7.36283468221342	27.1823121218184	HNSC
TCGA-HM-A3JJ	-11.7468608970415	14.7770968756389	CESC
TCGA-HM-A3JK	-6.12787606084507	25.7028019830147	CESC
TCGA-HM-A4S6	-7.38492875278532	25.7485509593126	CESC
TCGA-HM-A6W2	16.7286309642048	1.95192503819463	CESC
TCGA-HN-A2NL	-21.7291050322455	9.18822653938988	BRCA
TCGA-HN-A2OB	17.5777154621982	-4.12880027256239	BRCA
TCGA-HP-A5MZ	0.0285915101442556	-4.44640087971541	LIHC
TCGA-HP-A5N0	7.79512093633279	-10.2682854662829	LIHC
TCGA-HQ-A2OE	-20.7992882390426	0.485391964212397	BLCA
TCGA-HQ-A2OF	-20.1498461833617	-1.0940519385808	BLCA
TCGA-HQ-A5ND	-10.7840080536762	13.4446076892685	BLCA
TCGA-HQ-A5NE	-6.92520422546988	11.9477043270795	BLCA
TCGA-HR-A5NC	-11.1558025563842	-1.92120562680542	SKCM
TCGA-HS-A5N7	-6.94782783204444	-36.1827859186116	SARC
TCGA-HS-A5N8	1.84918503407024	-9.42797226143733	SARC
TCGA-HS-A5N9	21.6925146490837	-4.67141943315571	SARC
TCGA-HS-A5NA	19.3102490077464	-0.170399453728856	SARC
TCGA-HT-7467	30.4129199222442	-11.5896697323295	LGG
TCGA-HT-7468	37.1335283017154	-14.0605806549747	LGG
TCGA-HT-7469	16.5152975288933	-23.7703927194639	LGG
TCGA-HT-7470	7.51846187883427	29.0248014917325	LGG
TCGA-HT-7471	34.9111187576875	-11.299908504533	LGG
TCGA-HT-7472	11.7385504930915	3.75461882103743	LGG
TCGA-HT-7473	-10.8270747872046	-14.5438931003187	LGG
TCGA-HT-7474	27.8642417642582	14.9577455678976	LGG
TCGA-HT-7475	7.71029443864799	-13.8560374494968	LGG
TCGA-HT-7476	2.08354367079643	17.0498681895274	LGG
TCGA-HT-7477	-0.570276772917813	21.4740598067416	LGG
TCGA-HT-7478	9.88422568700445	28.0694262452187	LGG
TCGA-HT-7479	2.33527649668832	18.7824145536928	LGG
TCGA-HT-7480	36.7743582826871	-13.5848376038554	LGG
TCGA-HT-7481	31.2390812805479	-12.474202727284	LGG
TCGA-HT-7482	1.28736651800751	17.593703019115	LGG
TCGA-HT-7483	8.66091191470575	24.9415977641443	LGG
TCGA-HT-7485	23.663347917314	6.91515801291555	LGG
TCGA-HT-7601	7.35434405365944	29.0405655020324	LGG
TCGA-HT-7602	28.7000867744129	1.52919839124891	LGG
TCGA-HT-7603	29.7511689122811	8.3492636585277	LGG
TCGA-HT-7604	4.48336446151656	15.5190019778217	LGG
TCGA-HT-7605	33.1936285620621	-13.4411659696219	LGG
TCGA-HT-7606	9.37940819105602	-14.2824783675287	LGG
TCGA-HT-7607	30.4462069515436	-11.7876661052646	LGG
TCGA-HT-7608	33.9708310960925	-13.6173410645006	LGG
TCGA-HT-7609	7.28341957947199	14.5668290915877	LGG
TCGA-HT-7610	7.9695860657806	12.958051844976	LGG
TCGA-HT-7611	17.6211502234955	4.68688742225243	LGG
TCGA-HT-7616	35.864342312811	-15.5778341938037	LGG
TCGA-HT-7620	30.5290562416592	-11.8654386434781	LGG
TCGA-HT-7676	12.3412080322238	22.3296485045362	LGG
TCGA-HT-7677	35.160990032996	-12.99350916867	LGG
TCGA-HT-7680	19.7152083473169	23.3642039976167	LGG
TCGA-HT-7681	33.2983860118163	-13.4895056447739	LGG
TCGA-HT-7684	11.3479872765584	23.8001582315197	LGG
TCGA-HT-7686	9.73476373458161	28.1274928929368	LGG
TCGA-HT-7687	33.8827121739802	-14.0570102393985	LGG
TCGA-HT-7688	13.1490642043104	-2.19090298976023	LGG
TCGA-HT-7689	8.49954511573714	-13.5428547791232	LGG
TCGA-HT-7690	14.1346125996935	-23.6693401298096	LGG
TCGA-HT-7691	15.5597997436694	18.9240437950333	LGG
TCGA-HT-7692	35.6583795067291	-16.2063397595196	LGG
TCGA-HT-7693	6.98676353842532	29.1365462262175	LGG
TCGA-HT-7694	30.702207621288	-12.0302113438836	LGG
TCGA-HT-7695	33.5526578108206	-13.5658550307541	LGG
TCGA-HT-7854	17.0813587094864	22.7446737511436	LGG
TCGA-HT-7855	2.66800265555884	17.7564596032752	LGG
TCGA-HT-7856	30.2463445780435	-11.2211004633429	LGG
TCGA-HT-7857	29.8083398088682	12.5349381056778	LGG
TCGA-HT-7858	12.3946202704366	18.8843452001527	LGG
TCGA-HT-7860	-15.5658067021931	-30.2934166053052	LGG
TCGA-HT-7873	7.58752855645867	28.9796464545956	LGG
TCGA-HT-7874	30.4752862511237	-11.8144806958171	LGG
TCGA-HT-7875	34.5155840063441	-13.7629974305674	LGG
TCGA-HT-7877	30.8946381092554	-12.2345677098541	LGG
TCGA-HT-7879	8.47728048293698	21.9547510131183	LGG
TCGA-HT-7880	14.66745724291	14.2465812446478	LGG
TCGA-HT-7881	30.5145009435202	-11.8592577597554	LGG
TCGA-HT-7882	-12.1066902281713	-22.6245933672229	LGG
TCGA-HT-7884	9.5776189643119	27.079674281498	LGG
TCGA-HT-7902	8.12966955715704	28.3496375839228	LGG
TCGA-HT-8010	31.0028131555091	-12.3388005510327	LGG
TCGA-HT-8011	-18.1162714651521	-28.0661162372611	LGG
TCGA-HT-8012	37.0872053756769	-14.1178410786212	LGG
TCGA-HT-8013	-10.8012793518806	-12.3631368161429	LGG
TCGA-HT-8015	16.4703043720929	24.6486361419248	LGG
TCGA-HT-8018	8.90241782378593	27.7083496626025	LGG
TCGA-HT-8019	19.9936600034305	22.4316445205711	LGG
TCGA-HT-8104	-16.6799960633418	-29.0472398873447	LGG
TCGA-HT-8105	33.6295978418586	-13.0838000434986	LGG
TCGA-HT-8106	8.84225784549941	27.7295789676032	LGG
TCGA-HT-8107	14.8997110701902	15.5637885227426	LGG
TCGA-HT-8108	-9.50948530717599	-17.3936706328332	LGG
TCGA-HT-8109	32.5063155563561	-13.1267590581751	LGG
TCGA-HT-8110	-10.3110579818663	-26.540776484245	LGG
TCGA-HT-8111	4.80108349979452	18.9486500074591	LGG
TCGA-HT-8113	30.3080587041984	-11.6538238255828	LGG
TCGA-HT-8114	6.1932159227229	13.7643619809142	LGG
TCGA-HT-8558	17.0392074196207	20.4969319937821	LGG
TCGA-HT-8563	8.40040012286617	28.1709486534535	LGG
TCGA-HT-8564	2.21810031093725	-27.5479173450203	LGG
TCGA-HT-A4DS	-8.00934260482538	-31.0286977842836	LGG
TCGA-HT-A4DV	30.6443144682815	-11.9843433810145	LGG
TCGA-HT-A5R5	-10.0017496195656	-15.6084367471902	LGG
TCGA-HT-A5R7	7.99751150406821	27.5339045617503	LGG
TCGA-HT-A5R9	37.0914252715966	-11.7094114603233	LGG
TCGA-HT-A5RA	-18.346275548011	-33.2142333929798	LGG
TCGA-HT-A5RB	11.9313597977467	2.36130935327444	LGG
TCGA-HT-A5RC	-16.3401929436113	-30.1913818679267	LGG
TCGA-HT-A614	8.2529730902012	22.1913300718382	LGG
TCGA-HT-A615	33.6224113915342	-15.1038210462956	LGG
TCGA-HT-A616	0.0453396105852452	18.9729807351524	LGG
TCGA-HT-A617	-7.94737275425947	-29.7803968126979	LGG
TCGA-HT-A618	9.70984049492092	28.1371978812137	LGG
TCGA-HT-A619	37.1823707925164	-13.7975627898327	LGG
TCGA-HT-A61B	8.12292694617336	28.9056045794601	LGG
TCGA-HT-A61C	-10.5250927128406	-27.2899817890763	LGG
TCGA-HT-A74H	-13.0193667785763	-23.7261833607569	LGG
TCGA-HT-A74J	-10.7771380194397	-12.3039414639801	LGG
TCGA-HT-A74K	36.7363634427629	-13.3365639536882	LGG
TCGA-HT-A74L	35.3071582267349	-15.9105833234216	LGG
TCGA-HT-A74O	0.139306280055395	18.7869008872734	LGG
TCGA-HU-8238	-17.335088788494	-0.320761994141141	STAD
TCGA-HU-8243	-21.3546675436522	-1.52036484167534	STAD
TCGA-HU-8244	16.5794391320774	-11.6084614602615	STAD
TCGA-HU-8245	-17.6376989877561	0.00920228690293559	STAD
TCGA-HU-8249	-20.5911466341465	-10.953168531543	STAD
TCGA-HU-8602	3.52964297540596	21.4778540384217	STAD
TCGA-HU-8604	-15.894753154964	-8.44497939274563	STAD
TCGA-HU-8608	4.62267338573082	12.570015189237	STAD
TCGA-HU-8610	-11.2950930356667	-3.57467273005535	STAD
TCGA-HU-A4G2	-4.47405532780322	10.6371209340738	STAD
TCGA-HU-A4G3	9.86114432685018	18.7146442478976	STAD
TCGA-HU-A4G6	-18.1146859953548	-9.22919311591524	STAD
TCGA-HU-A4G8	3.80249298146128	19.1182400723443	STAD
TCGA-HU-A4G9	4.90904858707555	21.0519185845663	STAD
TCGA-HU-A4GC	-10.7702665170129	14.9219812604908	STAD
TCGA-HU-A4GD	-16.7253411488143	-1.06498659321257	STAD
TCGA-HU-A4GF	-16.3285221644123	10.262072385002	STAD
TCGA-HU-A4GH	-10.8866624908521	11.7029235584634	STAD
TCGA-HU-A4GJ	20.6131640317569	20.7407544432684	STAD
TCGA-HU-A4GN	4.41371136681791	16.9612810273214	STAD
TCGA-HU-A4GP	-13.2554917065499	6.13585679313892	STAD
TCGA-HU-A4GQ	-11.4734033050496	-11.5923000322783	STAD
TCGA-HU-A4GT	3.90774142161467	2.91024190942947	STAD
TCGA-HU-A4GU	-0.210974674663818	13.460887664226	STAD
TCGA-HU-A4GX	-5.80104333890814	-19.6809585542328	STAD
TCGA-HU-A4GY	-0.87577665477622	14.1797203038366	STAD
TCGA-HU-A4H0	-22.1794304425334	2.64951808844305	STAD
TCGA-HU-A4H2	-10.6919140483261	-2.79678522756359	STAD
TCGA-HU-A4H3	-12.0034465016337	-12.4005359933894	STAD
TCGA-HU-A4H4	-5.17125227320992	15.5893172999759	STAD
