feature_1	feature_2	project
TCGA-2G-AAF1	34.9653218570435	25.9143986522571	TGCT
TCGA-2G-AAF4	35.6442537927836	25.8337251314235	TGCT
TCGA-2G-AAF6	36.7137220328184	25.3568005303701	TGCT
TCGA-2G-AAF8	35.2341731117349	25.64154532513	TGCT
TCGA-2G-AAFE	36.4986464308989	26.0323378540575	TGCT
TCGA-2G-AAFG	35.7675841107085	25.5532448102646	TGCT
TCGA-2G-AAFH	35.8088884128041	25.7630193254632	TGCT
TCGA-2G-AAFI	29.6453663489463	23.0938089632478	TGCT
TCGA-2G-AAFJ	27.9974962306161	25.6964726279242	TGCT
TCGA-2G-AAFL	29.361541743441	24.1118340635336	TGCT
TCGA-2G-AAFM	29.6502530622702	23.4425169738267	TGCT
TCGA-2G-AAFN	29.3563117708468	22.8647106021098	TGCT
TCGA-2G-AAFO	29.5610414229688	23.796080907707	TGCT
TCGA-2G-AAFV	28.8614430880927	25.8053231926398	TGCT
TCGA-2G-AAFY	29.5992835034657	23.7006338190895	TGCT
TCGA-2G-AAFZ	28.4163347396192	25.3868871665277	TGCT
TCGA-2G-AAG0	29.6651942572039	23.3589785450914	TGCT
TCGA-2G-AAG3	33.1335572612847	25.6671551437592	TGCT
TCGA-2G-AAG5	27.3153437741981	25.6226512799453	TGCT
TCGA-2G-AAG6	27.2384607138119	25.555143023861	TGCT
TCGA-2G-AAG7	28.8548182021039	23.1383339349615	TGCT
TCGA-2G-AAG8	30.1046725211875	23.5419329290816	TGCT
TCGA-2G-AAG9	36.4825568789722	26.1090037045082	TGCT
TCGA-2G-AAGA	30.1929889724998	23.1655115194278	TGCT
TCGA-2G-AAGC	29.5717028457514	23.7551475375331	TGCT
TCGA-2G-AAGE	29.3855163892622	23.1283781493087	TGCT
TCGA-2G-AAGF	29.5105217727883	23.1329959040206	TGCT
TCGA-2G-AAGG	28.5447695193168	25.3412888488261	TGCT
TCGA-2G-AAGI	28.5203243718085	25.2224740730503	TGCT
TCGA-2G-AAGJ	30.0177348929082	23.1683146567506	TGCT
TCGA-2G-AAGK	29.813160036124	23.1752341949428	TGCT
TCGA-2G-AAGM	28.452372183864	25.5334470135342	TGCT
TCGA-2G-AAGN	29.6444124062484	23.1465492277184	TGCT
TCGA-2G-AAGO	30.1245900139709	23.153031475118	TGCT
TCGA-2G-AAGP	28.803850113205	25.0971751005883	TGCT
TCGA-2G-AAGS	29.0973189963879	23.5165766041992	TGCT
TCGA-2G-AAGT	29.4674460808205	26.2580691017383	TGCT
TCGA-2G-AAGV	27.2072724908215	25.5843100528136	TGCT
TCGA-2G-AAGW	29.4671162178824	22.7910626659032	TGCT
TCGA-2G-AAGX	27.9354970966685	25.6633610018742	TGCT
TCGA-2G-AAGY	27.9680593247299	25.9042744419882	TGCT
TCGA-2G-AAGZ	29.3201432955988	24.4178489117131	TGCT
TCGA-2G-AAH0	36.0836645037889	26.0676839982785	TGCT
TCGA-2G-AAH2	28.6680965072487	25.3007266897123	TGCT
TCGA-2G-AAH3	36.4860545504772	26.0676764793607	TGCT
TCGA-2G-AAH4	28.4370053304128	25.5254852757559	TGCT
TCGA-2G-AAH8	37.5079864889709	26.0177233361136	TGCT
TCGA-2G-AAHA	35.9116366973367	26.198280741375	TGCT
TCGA-2G-AAHC	34.8370919940591	25.8889401358252	TGCT
TCGA-2G-AAHG	37.4007091746721	25.7020561435682	TGCT
TCGA-2G-AAHL	36.7475407464186	26.3038408196619	TGCT
TCGA-2G-AAHN	34.7509009590099	26.3615644160607	TGCT
TCGA-2G-AAHP	37.5370590871131	26.1010449768793	TGCT
TCGA-2G-AAHT	36.4227921256449	26.1287366548531	TGCT
TCGA-2G-AAKD	29.1171526066008	23.0504023333966	TGCT
TCGA-2G-AAKG	29.0750264655595	23.2535299018582	TGCT
TCGA-2G-AAKH	30.077640510469	23.5710439884589	TGCT
TCGA-2G-AAKL	29.7752749365892	23.3652805616352	TGCT
TCGA-2G-AAKM	29.5574371158092	23.2641234832067	TGCT
TCGA-2G-AAL5	28.1157127398454	25.8982299714609	TGCT
TCGA-2G-AAL7	29.3356380368598	22.9559588706873	TGCT
TCGA-2G-AALP	29.5307898640182	23.2105881771692	TGCT
TCGA-2X-A9D5	36.2516641159196	25.9095809496479	TGCT
TCGA-2X-A9D6	35.4326221208365	25.8897726737335	TGCT
TCGA-4K-AA1G	37.2359376088071	26.7872906411116	TGCT
TCGA-4K-AA1H	34.1551701349278	26.0956533758916	TGCT
TCGA-4K-AA1I	34.8660328204813	25.9175054812917	TGCT
TCGA-4K-AAAL	35.246107876396	27.1383640210885	TGCT
TCGA-S6-A8JW	37.2460609262075	26.1742226932467	TGCT
TCGA-S6-A8JX	37.7078594035066	25.8735328337878	TGCT
TCGA-S6-A8JY	37.4315199608299	25.4840548432492	TGCT
TCGA-SB-A6J6	36.3560753580023	25.4489968776576	TGCT
TCGA-SB-A76C	37.1465358174664	25.9264134219716	TGCT
TCGA-SN-A6IS	36.6805413778246	25.7588340920492	TGCT
TCGA-SN-A84W	27.920319293873	25.8367940694878	TGCT
TCGA-SN-A84X	33.0056556455803	25.6562081124139	TGCT
TCGA-SN-A84Y	29.6526736542443	22.9356232121803	TGCT
TCGA-SO-A8JP	37.6431684899464	25.7766236535504	TGCT
TCGA-VF-A8A8	29.6639194786404	22.9328896321998	TGCT
TCGA-VF-A8A9	35.3452076918347	25.8570857012347	TGCT
TCGA-VF-A8AA	35.2993879258589	26.1316477772098	TGCT
TCGA-VF-A8AB	34.1373809198222	25.8516832406641	TGCT
TCGA-VF-A8AC	35.1985494583247	26.015762640829	TGCT
TCGA-VF-A8AD	29.9926464129034	23.4760421675547	TGCT
TCGA-VF-A8AE	34.4425853694203	26.414296250138	TGCT
TCGA-W4-A7U2	36.9643903007171	25.4773662535384	TGCT
TCGA-W4-A7U3	28.7513442147992	25.3361151267715	TGCT
TCGA-W4-A7U4	29.9103694232878	23.0669021723037	TGCT
TCGA-WZ-A7V3	37.0090410755941	25.599520776848	TGCT
TCGA-WZ-A7V4	35.0253414863019	26.0297669791075	TGCT
TCGA-WZ-A7V5	35.7768238106744	25.7845393404958	TGCT
TCGA-WZ-A8D5	35.9666911600398	25.6571129920943	TGCT
TCGA-X3-A8G4	29.1085308650906	23.8692122845107	TGCT
TCGA-XE-A8H1	30.3453254207366	23.3093509426536	TGCT
TCGA-XE-A8H4	35.1031107908933	25.9264707304402	TGCT
TCGA-XE-A8H5	37.4102672513848	25.5653187913066	TGCT
TCGA-XE-A9SE	35.4281668035267	25.8273548327387	TGCT
TCGA-XE-AANI	27.967304063649	25.8689955213423	TGCT
TCGA-XE-AANJ	36.8982201345748	25.4313630529813	TGCT
TCGA-XE-AANR	34.752426408069	27.17412923616	TGCT
TCGA-XE-AANV	36.3915707761869	26.0544010805919	TGCT
TCGA-XE-AAO3	37.0611731192602	25.7829955305484	TGCT
TCGA-XE-AAO4	36.2266126667555	26.2160905555715	TGCT
TCGA-XE-AAO6	36.188044239743	26.4249579749102	TGCT
TCGA-XE-AAOB	29.3523492669094	24.592277833324	TGCT
TCGA-XE-AAOC	27.966174448016	25.8901763989504	TGCT
TCGA-XE-AAOD	34.1612323234549	25.8783376975649	TGCT
TCGA-XE-AAOF	34.7902503724075	26.8398923085151	TGCT
TCGA-XE-AAOJ	28.4026977735703	25.5791387761306	TGCT
TCGA-XE-AAOL	37.3986701431086	26.9585632757693	TGCT
TCGA-XY-A89B	35.9454697866843	25.5883768165987	TGCT
TCGA-XY-A8S2	29.8498294345813	23.2620865172785	TGCT
TCGA-XY-A8S3	29.743144024588	23.2342042415968	TGCT
TCGA-XY-A9T9	35.8781734665346	25.7075949758741	TGCT
TCGA-YU-A90P	30.1103753150611	23.4776905564546	TGCT
TCGA-YU-A90Q	37.3874241177505	26.7797324307348	TGCT
TCGA-YU-A90S	33.9650868093424	26.2637242592068	TGCT
TCGA-YU-A90W	37.1473546441447	26.0878004431513	TGCT
TCGA-YU-A90Y	29.4784597720089	24.1991265390697	TGCT
TCGA-YU-A912	37.0578221040338	26.4787395204354	TGCT
TCGA-YU-A94D	28.1789642918442	26.0421963198585	TGCT
TCGA-YU-A94I	29.3226951611352	26.211035238059	TGCT
TCGA-YU-AA4L	29.8183073963709	26.4068814316977	TGCT
TCGA-YU-AA61	28.7542617239821	25.2540764813679	TGCT
TCGA-ZM-AA05	34.3043133402769	26.7839239215565	TGCT
TCGA-ZM-AA06	36.1974513936172	26.8675482820539	TGCT
TCGA-ZM-AA0B	35.9074490584506	26.5552003652921	TGCT
TCGA-ZM-AA0D	34.4136193432392	26.260753931207	TGCT
TCGA-ZM-AA0E	34.4870464784826	26.7403975022733	TGCT
TCGA-ZM-AA0F	34.1366002795622	26.5556348392684	TGCT
TCGA-ZM-AA0H	34.4543696809853	26.6427527469721	TGCT
TCGA-ZM-AA0N	34.5290872730225	26.8428511455187	TGCT
TCGA-4C-A93U	-17.2796651592478	23.2506959523651	THCA
TCGA-BJ-A0YZ	-25.6839848642254	29.5062992897196	THCA
TCGA-BJ-A0Z0	-25.7251857398504	30.5417060778683	THCA
TCGA-BJ-A0Z2	-25.7497048909862	30.8015129815642	THCA
TCGA-BJ-A0Z3	-13.044367073188	26.0559777540429	THCA
TCGA-BJ-A0Z5	-18.6251512622617	31.8397888142928	THCA
TCGA-BJ-A0Z9	-18.5186209977155	32.0211512588142	THCA
TCGA-BJ-A0ZA	-19.4258110412388	32.303792006636	THCA
TCGA-BJ-A0ZB	-14.57196137588	27.6989053464424	THCA
TCGA-BJ-A0ZC	-25.7361765466215	29.4949102024778	THCA
TCGA-BJ-A0ZE	-25.4414303511567	28.1041753199825	THCA
TCGA-BJ-A0ZG	-25.6291357038663	29.6602054723113	THCA
TCGA-BJ-A0ZH	-15.5880218329578	26.8279925138898	THCA
TCGA-BJ-A0ZJ	-19.0877186213375	31.4242529675928	THCA
TCGA-BJ-A18Y	-25.0371292140247	30.7242919516861	THCA
TCGA-BJ-A18Z	-18.3558774050224	23.8717321919372	THCA
TCGA-BJ-A190	-24.516003462874	31.4317884871221	THCA
TCGA-BJ-A191	-21.3757672876994	28.8701894432395	THCA
TCGA-BJ-A192	-25.0884574893386	29.8215292782006	THCA
TCGA-BJ-A28R	-14.4468427109907	27.2573911686154	THCA
TCGA-BJ-A28S	-25.5240341982849	31.0329132595941	THCA
TCGA-BJ-A28T	-24.9038500806216	25.6358263115297	THCA
TCGA-BJ-A28V	-25.0730490696384	33.0440879522889	THCA
TCGA-BJ-A28W	-13.0293964470495	22.0789905171094	THCA
TCGA-BJ-A28X	-13.2480366530005	23.2822452175521	THCA
TCGA-BJ-A28Z	-13.970927515394	23.2788536043121	THCA
TCGA-BJ-A290	-20.1167087581892	24.59156426011	THCA
TCGA-BJ-A291	-21.891213070873	33.5967531089705	THCA
TCGA-BJ-A2N7	-23.3801628702584	32.3752974620794	THCA
TCGA-BJ-A2N8	-22.632208131445	30.447160382015	THCA
TCGA-BJ-A2N9	-22.328242999402	34.1949431965695	THCA
TCGA-BJ-A2NA	-19.5735179269705	25.1698778358707	THCA
TCGA-BJ-A2P4	-24.8979193405375	28.1949535624113	THCA
TCGA-BJ-A3EZ	-14.4854760078517	27.8670756830834	THCA
TCGA-BJ-A3F0	-25.3416407848741	33.7264574075511	THCA
TCGA-BJ-A3PR	-13.2990493519123	22.6731800493282	THCA
TCGA-BJ-A3PT	-24.7298149634166	28.238294715348	THCA
TCGA-BJ-A3PU	-18.6694641566857	22.0796728576571	THCA
TCGA-BJ-A45C	-25.572085190768	31.2585754883172	THCA
TCGA-BJ-A45D	-20.9268679430735	30.7934377186859	THCA
TCGA-BJ-A45E	-13.6361707290725	22.4583217030756	THCA
TCGA-BJ-A45F	-22.6476750249427	33.4297503465672	THCA
TCGA-BJ-A45G	-23.8397598842972	30.6609922685094	THCA
TCGA-BJ-A45H	-22.6086005812249	25.0377020731907	THCA
TCGA-BJ-A45I	-16.7711121845487	24.2045486241267	THCA
TCGA-BJ-A45J	-19.7697074606414	26.4406244888961	THCA
TCGA-BJ-A45K	-25.6070863747109	32.2280825781289	THCA
TCGA-BJ-A4O8	-22.0472881149094	25.476907509113	THCA
TCGA-BJ-A4O9	-16.6354222856077	29.1169859798214	THCA
TCGA-CE-A13K	-18.6058285531559	31.8781617468626	THCA
TCGA-CE-A27D	-13.0237140914857	26.2032049184646	THCA
TCGA-CE-A3MD	-21.9376110196335	24.4989818686192	THCA
TCGA-CE-A3ME	-19.9709816152366	27.8746528908725	THCA
TCGA-CE-A481	-22.3341249768487	27.5471914633677	THCA
TCGA-CE-A482	-20.5714925996757	28.5091658127954	THCA
TCGA-CE-A483	-16.9035055104707	28.2784492891593	THCA
TCGA-CE-A484	-23.5402497855562	28.5328068491934	THCA
TCGA-CE-A485	-22.0042639594784	25.4663298173808	THCA
TCGA-DE-A0XZ	-21.9575086897359	27.9553797598863	THCA
TCGA-DE-A0Y2	-18.2089675726384	28.5258360482792	THCA
TCGA-DE-A0Y3	-18.9268185327104	26.7219429242904	THCA
TCGA-DE-A2OL	-25.2206735494394	33.1108777233247	THCA
TCGA-DE-A3KN	-21.7331230483591	27.4711496259273	THCA
TCGA-DE-A4M8	-13.9243663956143	23.0096912363248	THCA
TCGA-DE-A4M9	-25.2258234595109	29.8021021687628	THCA
TCGA-DE-A4MA	-20.8040763378933	22.0021254687915	THCA
TCGA-DE-A4MB	-17.4171027061812	23.3746414681481	THCA
TCGA-DE-A4MC	-17.2059257972365	29.3343824399441	THCA
TCGA-DE-A4MD	-16.2748784362699	30.2398427979219	THCA
TCGA-DE-A69J	-15.8411459259234	27.5639167381795	THCA
TCGA-DE-A69K	-20.2019447318895	28.792572038104	THCA
TCGA-DE-A7U5	-24.7660378384217	25.5982221024137	THCA
TCGA-DJ-A13L	-14.4101222237692	23.759283521846	THCA
TCGA-DJ-A13M	-19.1870822508755	32.1646960433222	THCA
TCGA-DJ-A13O	-13.3056107304791	26.7115242432939	THCA
TCGA-DJ-A13P	-16.5404755438122	27.9204673882047	THCA
TCGA-DJ-A13R	-16.617023765766	21.2132678497753	THCA
TCGA-DJ-A13S	-22.9985109520505	33.3129787821214	THCA
TCGA-DJ-A13T	-18.4734149273476	27.3330218883863	THCA
TCGA-DJ-A13U	-18.5405316346589	31.8922479560557	THCA
TCGA-DJ-A13W	-16.6988554478828	21.0837484881124	THCA
TCGA-DJ-A13X	-18.9495123873428	27.0983638782605	THCA
TCGA-DJ-A1QD	-13.6400624020575	28.244992070308	THCA
TCGA-DJ-A1QE	-16.7253890725785	25.9044541186753	THCA
TCGA-DJ-A1QF	-13.9857492512735	28.5987667978988	THCA
TCGA-DJ-A1QG	-25.8240492926397	26.7900736440801	THCA
TCGA-DJ-A1QH	-13.6551102455088	28.1372274332222	THCA
TCGA-DJ-A1QI	-19.0355307944496	26.7771073380877	THCA
TCGA-DJ-A1QL	-25.6716781898203	32.1613372136116	THCA
TCGA-DJ-A1QM	-14.9841341744604	29.2389592797331	THCA
TCGA-DJ-A1QN	-14.2043882004237	28.5624159644726	THCA
TCGA-DJ-A1QO	-18.236640819631	24.6322082161736	THCA
TCGA-DJ-A1QQ	-20.414337623436	25.0372494370394	THCA
TCGA-DJ-A2PN	-19.227499229274	26.881208393662	THCA
TCGA-DJ-A2PO	-22.1917566523645	25.28525764138	THCA
TCGA-DJ-A2PP	-24.6951880658995	33.4403913479021	THCA
TCGA-DJ-A2PQ	-25.5518106611907	26.0834054079663	THCA
TCGA-DJ-A2PR	-19.8377667959414	25.2892051017693	THCA
TCGA-DJ-A2PS	-21.6184094091119	26.8434707862439	THCA
TCGA-DJ-A2PT	-16.335402746789	23.8351403575861	THCA
TCGA-DJ-A2PU	-18.5490811261777	27.8081142471771	THCA
TCGA-DJ-A2PV	-19.7284359027204	26.5089108986767	THCA
TCGA-DJ-A2PW	-18.2700068855329	29.7941074822913	THCA
TCGA-DJ-A2PX	-13.3391523842847	25.8539542750999	THCA
TCGA-DJ-A2PY	-25.4468070007514	25.9415209819595	THCA
TCGA-DJ-A2PZ	-22.1338232157575	24.619654185465	THCA
TCGA-DJ-A2Q0	-21.6168561615407	33.7808912720162	THCA
TCGA-DJ-A2Q1	-15.1470736239902	23.5710567992866	THCA
TCGA-DJ-A2Q2	-22.9240697901819	32.5635643499793	THCA
TCGA-DJ-A2Q3	-12.921308405594	26.1130216687941	THCA
TCGA-DJ-A2Q4	-14.7122453800393	28.2333760926881	THCA
TCGA-DJ-A2Q5	-12.9911853031195	25.8012398352431	THCA
TCGA-DJ-A2Q6	-15.120574987474	28.267824965481	THCA
TCGA-DJ-A2Q7	-15.278134510372	28.1526853079951	THCA
TCGA-DJ-A2Q9	-13.5593782303606	22.6582918560405	THCA
TCGA-DJ-A2QA	-20.8159704221761	21.9885407916815	THCA
TCGA-DJ-A2QB	-22.061754150303	33.552555653825	THCA
TCGA-DJ-A2QC	-20.5447777150563	23.2456211582163	THCA
TCGA-DJ-A3UK	-21.2212669164858	28.1550535206034	THCA
TCGA-DJ-A3UM	-15.8971975165972	27.8461079432866	THCA
TCGA-DJ-A3UN	-20.1273121676577	28.7091048402144	THCA
TCGA-DJ-A3UO	-20.5994652800889	25.2276322565676	THCA
TCGA-DJ-A3UP	-23.4072056969456	31.5557635003676	THCA
TCGA-DJ-A3UQ	-16.9020961756098	24.9676378131857	THCA
TCGA-DJ-A3UR	-19.4407788748973	27.8055699339653	THCA
TCGA-DJ-A3US	-19.1148652824844	30.7830887513738	THCA
TCGA-DJ-A3UT	-23.5369315734248	32.1831277799733	THCA
TCGA-DJ-A3UU	-21.5421467552202	27.6558390955985	THCA
TCGA-DJ-A3UW	-14.1471293526609	23.3574473557444	THCA
TCGA-DJ-A3UX	-22.3043484844243	29.1510060282554	THCA
TCGA-DJ-A3UY	-21.864670880577	27.5605604174813	THCA
TCGA-DJ-A3UZ	-22.7811821922957	29.0759338658412	THCA
TCGA-DJ-A3V0	-18.1186781167187	29.6056454046094	THCA
TCGA-DJ-A3V2	-13.5331215221757	25.8421807619622	THCA
TCGA-DJ-A3V3	-18.8778746583561	30.6021436588727	THCA
TCGA-DJ-A3V4	-17.9859681392371	30.490941724625	THCA
TCGA-DJ-A3V5	-17.9053248984876	30.5333281723441	THCA
TCGA-DJ-A3V7	-18.0485818720148	31.433067121754	THCA
TCGA-DJ-A3V8	-15.9042627394036	27.1979086787797	THCA
TCGA-DJ-A3V9	-17.5760261834761	28.1798030454113	THCA
TCGA-DJ-A3VA	-16.3569550875294	28.2031661000773	THCA
TCGA-DJ-A3VB	-13.6360908777737	26.8738784603266	THCA
TCGA-DJ-A3VD	-13.2633927593437	23.1602718842778	THCA
TCGA-DJ-A3VE	-21.111625444068	24.9522886107884	THCA
TCGA-DJ-A3VF	-14.5637138883167	25.3071016660755	THCA
TCGA-DJ-A3VG	-24.941388230831	31.1884909298612	THCA
TCGA-DJ-A3VI	-15.791673561983	27.6587118997595	THCA
TCGA-DJ-A3VJ	-21.6708521691405	25.2921581392647	THCA
TCGA-DJ-A3VK	-25.0987888726172	30.6873366177272	THCA
TCGA-DJ-A3VL	-22.8156839831057	24.3374212131357	THCA
TCGA-DJ-A3VM	-23.3968659533213	33.4779972043883	THCA
TCGA-DJ-A4UL	-20.4891174569967	23.1050645707753	THCA
TCGA-DJ-A4UP	-22.8468269374591	26.9999472225069	THCA
TCGA-DJ-A4UQ	-21.6070625244575	25.2143656201928	THCA
TCGA-DJ-A4UR	-24.842507189094	28.1579978377055	THCA
TCGA-DJ-A4UT	-23.6651726352869	25.7648344080878	THCA
TCGA-DJ-A4UW	-21.3309096338922	27.0025869594643	THCA
TCGA-DJ-A4V0	-23.1242134085196	26.9677249712647	THCA
TCGA-DJ-A4V2	-18.5263402272612	28.0479136019708	THCA
TCGA-DJ-A4V4	-20.7848042444075	27.377227285088	THCA
TCGA-DJ-A4V5	-22.0095135797363	25.3963625562957	THCA
TCGA-DO-A1JZ	-20.4148160214503	28.3206095361894	THCA
TCGA-DO-A1K0	-19.1509485492021	26.9710534430185	THCA
TCGA-DO-A2HM	-4.65289470482438	11.6370499150196	THCA
TCGA-E3-A3DY	-19.5461030940252	25.2003173269377	THCA
TCGA-E3-A3DZ	-23.5685377279572	30.9374011697969	THCA
TCGA-E3-A3E0	-21.0298566432164	27.130496103968	THCA
TCGA-E3-A3E1	-17.2107290215335	29.5850306977374	THCA
TCGA-E3-A3E2	-22.3425108079385	26.7849084403784	THCA
TCGA-E3-A3E3	-18.3601238265058	28.5257864440478	THCA
TCGA-E3-A3E5	-21.4254386654976	24.4099133082759	THCA
TCGA-E8-A242	-13.5086877914036	25.0185380300376	THCA
TCGA-E8-A2EA	-15.4311627581087	23.9917555254824	THCA
TCGA-E8-A2JQ	-14.1910658350993	22.7910042385634	THCA
TCGA-E8-A3X7	-18.8085025876931	23.1017288638788	THCA
TCGA-E8-A413	-22.1098142456462	27.2362751309398	THCA
TCGA-E8-A414	-22.3681844678032	27.0325392533738	THCA
TCGA-E8-A415	-15.8762500807482	28.3616603555777	THCA
TCGA-E8-A416	-23.238671609683	29.6241799694754	THCA
TCGA-E8-A417	-15.5414890192272	27.790430966023	THCA
TCGA-E8-A418	-15.2387448243711	27.5195796082957	THCA
TCGA-E8-A419	-14.0160391030891	24.0221887405297	THCA
TCGA-E8-A432	-21.7896254945757	26.6999765186364	THCA
TCGA-E8-A433	-19.1323694408237	22.7438938595877	THCA
TCGA-E8-A434	-22.6488252239747	29.4864875363642	THCA
TCGA-E8-A436	-21.9045157274729	27.3724720978971	THCA
TCGA-E8-A437	-23.1682429630476	28.2344666739701	THCA
TCGA-E8-A438	-23.190565795231	28.2239718837296	THCA
TCGA-E8-A44K	-17.528017256721	24.4091736192768	THCA
TCGA-E8-A44M	-13.8114743092766	23.1811128847509	THCA
TCGA-EL-A3CL	-20.1602269234692	29.1595805747982	THCA
TCGA-EL-A3CM	-16.9084293538785	24.5050308018507	THCA
TCGA-EL-A3CN	-14.9542186364238	24.235047106568	THCA
TCGA-EL-A3CO	-23.2150197938961	25.9136861362472	THCA
TCGA-EL-A3CP	-19.1971149560026	27.0319380503016	THCA
TCGA-EL-A3CR	-15.4361495576522	25.7477676433603	THCA
TCGA-EL-A3CS	-17.2731016587611	25.5066240809262	THCA
TCGA-EL-A3CT	-16.1326870038695	24.0256355027337	THCA
TCGA-EL-A3CU	-23.4780616709017	25.4041730412708	THCA
TCGA-EL-A3CV	-14.2870689625083	23.0651297616239	THCA
TCGA-EL-A3CW	-24.4454138252633	25.4660897241884	THCA
TCGA-EL-A3CX	-19.9286589237389	30.4919488135605	THCA
TCGA-EL-A3CY	-4.61315566756739	11.5959010670783	THCA
TCGA-EL-A3CZ	-19.96464414067	32.2055441376572	THCA
TCGA-EL-A3D0	-20.2493092066032	24.5452903600911	THCA
TCGA-EL-A3D1	-19.1500787238663	22.0650453140478	THCA
TCGA-EL-A3D4	-20.3075100470001	30.4016054925797	THCA
TCGA-EL-A3D5	-19.9499528581282	32.0202020034292	THCA
TCGA-EL-A3D6	-15.2043871652034	24.0865757171883	THCA
TCGA-EL-A3GO	-22.9685482764798	31.0368429389915	THCA
TCGA-EL-A3GP	-16.1445395640902	23.4351905606511	THCA
TCGA-EL-A3GQ	-21.3774187332052	28.1107917234927	THCA
TCGA-EL-A3GR	-20.9351283318284	26.7317307670165	THCA
TCGA-EL-A3GS	-18.1618299607045	31.8033612272654	THCA
TCGA-EL-A3GU	-16.7275043268322	25.0614832664871	THCA
TCGA-EL-A3GV	-17.9618528593947	31.7822547856281	THCA
TCGA-EL-A3GW	-20.0353605865881	32.2833385291664	THCA
TCGA-EL-A3GX	-17.6059121698333	28.6809892409317	THCA
TCGA-EL-A3GY	-16.1492819209358	28.7279374249463	THCA
TCGA-EL-A3GZ	-19.1979179897826	27.0220545552988	THCA
TCGA-EL-A3H1	-25.1797846996987	33.0052454438356	THCA
TCGA-EL-A3H2	-24.2532468714567	31.1637566521105	THCA
TCGA-EL-A3H3	-17.849507236689	31.7362304788238	THCA
TCGA-EL-A3H4	-17.8480324029531	31.471852877792	THCA
TCGA-EL-A3H5	-15.6871369433441	23.7304211356692	THCA
TCGA-EL-A3H7	-14.3679287956473	25.4240923288823	THCA
TCGA-EL-A3H8	-20.4233528209652	27.0483935254909	THCA
TCGA-EL-A3MW	-19.5426909044067	27.494768853496	THCA
TCGA-EL-A3MX	-21.516508133381	29.153135206534	THCA
TCGA-EL-A3MY	-16.2175939176911	23.8422561832555	THCA
TCGA-EL-A3MZ	-14.7081476991176	27.0536704260983	THCA
TCGA-EL-A3N2	-17.2364557687709	28.3518534197034	THCA
TCGA-EL-A3N3	-15.3452822671941	23.9285427491642	THCA
TCGA-EL-A3T0	-21.904553537635	27.3014906727728	THCA
TCGA-EL-A3T1	-14.3943608929114	26.3620932275183	THCA
TCGA-EL-A3T2	-23.5271570900553	31.2918690775767	THCA
TCGA-EL-A3T3	-19.8479043178034	26.5596081003987	THCA
TCGA-EL-A3T6	-14.0659220179675	25.3013692426701	THCA
TCGA-EL-A3T7	-15.9961709723484	27.90621769018	THCA
TCGA-EL-A3T8	-21.3034113090111	25.213104837459	THCA
TCGA-EL-A3T9	-16.7915677328797	24.2436382005886	THCA
TCGA-EL-A3TA	-22.301570097869	24.5945236826957	THCA
TCGA-EL-A3TB	-19.7141362394371	27.719187935861	THCA
TCGA-EL-A3ZG	-17.4759405670305	29.6440831326951	THCA
TCGA-EL-A3ZH	-23.7077650901804	30.6589656863194	THCA
TCGA-EL-A3ZK	-17.3199056574304	29.0668113290956	THCA
TCGA-EL-A3ZL	-23.2171736787116	27.8236404240297	THCA
TCGA-EL-A3ZM	-17.9394942063494	21.9325517814983	THCA
TCGA-EL-A3ZN	-22.8688646469571	28.2631658383609	THCA
TCGA-EL-A3ZO	-15.1562943503608	24.8637520409763	THCA
TCGA-EL-A3ZP	-21.5535327948239	24.6795117889486	THCA
TCGA-EL-A3ZQ	-19.102569877925	21.4068757932861	THCA
TCGA-EL-A3ZR	-24.0659669704963	30.7475455826778	THCA
TCGA-EL-A3ZS	-22.7446875487942	27.0738040426797	THCA
TCGA-EL-A3ZT	-21.3762493477148	24.9536823635445	THCA
TCGA-EL-A4JV	-23.6660925331197	30.7427313200338	THCA
TCGA-EL-A4JW	-17.2444488041925	25.0340053570045	THCA
TCGA-EL-A4JX	-14.0922441270772	22.6078315727516	THCA
TCGA-EL-A4JZ	-16.9104412639194	24.305423225507	THCA
TCGA-EL-A4K0	-21.3470771045664	28.0675797127905	THCA
TCGA-EL-A4K1	-14.931244287303	26.0819990603097	THCA
TCGA-EL-A4K2	-23.6198055477688	30.5355162068596	THCA
TCGA-EL-A4K4	-16.5944276233327	25.2235488747184	THCA
TCGA-EL-A4K6	-26.2802286862656	31.8341746112636	THCA
TCGA-EL-A4K7	-21.088097491372	22.1550761046952	THCA
TCGA-EL-A4K9	-21.9978484172297	24.4430035903918	THCA
TCGA-EL-A4KD	-21.404413842194	25.2293165991575	THCA
TCGA-EL-A4KG	-15.5509408498954	26.7457359120218	THCA
TCGA-EL-A4KH	-19.8155420344442	22.3315346632462	THCA
TCGA-EL-A4KI	-26.5580934271159	31.90205911567	THCA
TCGA-EM-A1CS	-18.7063671485307	27.5212797526027	THCA
TCGA-EM-A1CT	-19.8807493488944	30.6210924974323	THCA
TCGA-EM-A1CU	-20.1186415397178	24.9579902176908	THCA
TCGA-EM-A1CV	-16.7769518538097	28.0056286064525	THCA
TCGA-EM-A1CW	-22.0293564294496	33.6922371431043	THCA
TCGA-EM-A1YA	-22.983095905599	33.406427069438	THCA
TCGA-EM-A1YB	-21.6814004485432	33.829675771607	THCA
TCGA-EM-A1YC	-22.3527274163296	33.9518267815339	THCA
