aliquot	feature_1	feature_2	project
TCGA-VP-A87C-01A-11D-A34V-05	34.9703876288425	9.15546377112896	PRAD
TCGA-VP-A87D-01A-11D-A34V-05	45.8500319942712	8.05109866082845	PRAD
TCGA-VP-A87E-01A-31D-A34V-05	33.6692217105568	6.26183878361299	PRAD
TCGA-VP-A87H-01A-11D-A34V-05	39.8184646249398	12.4796395129086	PRAD
TCGA-VP-A87J-01A-11D-A34V-05	43.0325012937425	12.1112816830904	PRAD
TCGA-VP-A87K-01A-11D-A34V-05	47.1919001315777	8.96438398124893	PRAD
TCGA-VP-AA1N-01A-31D-A41L-05	39.1639012097775	16.7597716476758	PRAD
TCGA-VQ-A8DL-01A-11D-A365-05	-19.0536334861017	5.65873657560289	STAD
TCGA-VQ-A8DT-01A-11D-A365-05	-29.4717833337406	4.93101156921181	STAD
TCGA-VQ-A8DU-01A-11D-A365-05	-22.6022949679703	12.6554346532876	STAD
TCGA-VQ-A8DV-01A-12D-A365-05	-24.3412212982181	14.0062397994437	STAD
TCGA-VQ-A8DZ-01A-11D-A365-05	-24.1111316245147	13.576886899646	STAD
TCGA-VQ-A8E0-01A-11D-A411-05	-15.8457833185168	13.0655720767807	STAD
TCGA-VQ-A8E2-01A-11D-A365-05	-20.068627566486	12.315062607049	STAD
TCGA-VQ-A8E3-01A-11D-A398-05	-26.8713570043342	4.24213603853498	STAD
TCGA-VQ-A8E7-01B-11D-A411-05	-28.1816902244538	2.8356443459909	STAD
TCGA-VQ-A8P2-01A-11D-A365-05	-31.4115553452539	-0.145924671451888	STAD
TCGA-VQ-A8P3-01A-11D-A365-05	-27.3680064783988	4.2571689477905	STAD
TCGA-VQ-A8P5-01A-11D-A398-05	-25.445843269192	5.8744811958405	STAD
TCGA-VQ-A8P8-01A-11D-A398-05	-23.8104096263961	2.53930438364115	STAD
TCGA-VQ-A8PB-01A-11D-A398-05	-26.2612457119909	4.95961054069092	STAD
TCGA-VQ-A8PC-01A-11D-A398-05	-15.8291199449435	10.2953485755223	STAD
TCGA-VQ-A8PD-01A-11D-A411-05	-15.5729727618147	8.66738077801886	STAD
TCGA-VQ-A8PE-01A-11D-A411-05	-22.1264641553463	11.6170150626221	STAD
TCGA-VQ-A8PF-01A-11D-A411-05	-23.9176555053285	-2.6152457631051	STAD
TCGA-VQ-A8PH-01A-12D-A411-05	-24.6485224875154	12.8186237958763	STAD
TCGA-VQ-A8PJ-01A-11D-A411-05	-24.9843753156255	12.8877813262434	STAD
TCGA-VQ-A8PK-01A-12D-A411-05	-22.7136627225304	12.7614847385289	STAD
TCGA-VQ-A8PM-01A-21D-A411-05	-17.4960470335041	9.47163002329739	STAD
TCGA-VQ-A8PO-01A-11D-A411-05	-26.8329968526509	3.81687847707163	STAD
TCGA-VQ-A8PP-01A-21D-A411-05	-27.0847505882124	2.03309605207543	STAD
TCGA-VQ-A8PQ-01A-11D-A411-05	-18.3240355779262	-11.1305061002293	STAD
TCGA-VQ-A8PS-01A-11D-A411-05	-14.2520623926939	15.034238472207	STAD
TCGA-VQ-A8PT-01A-11D-A411-05	-30.3617805319993	1.63599455979698	STAD
TCGA-VQ-A8PU-01A-12D-A411-05	-22.2657562978467	6.01466481272138	STAD
TCGA-VQ-A8PX-01A-12D-A411-05	-20.0891645961544	8.45081099884484	STAD
TCGA-VQ-A8PY-01A-11D-A411-05	-24.6000854810387	2.67585074897571	STAD
TCGA-VQ-A8PZ-01A-11D-A411-05	-23.8374493496487	2.66415192937787	STAD
TCGA-VQ-A91A-01A-11D-A411-05	-25.3098771227655	7.78598164831541	STAD
TCGA-VQ-A91D-01A-11D-A411-05	-29.5724512003541	1.96050222444124	STAD
TCGA-VQ-A91E-01A-31D-A411-05	-24.4708049337653	2.70293001844476	STAD
TCGA-VQ-A91K-01A-11D-A411-05	-30.3438445726893	1.0721345393572	STAD
TCGA-VQ-A91N-01A-11D-A411-05	-25.080828071949	11.1090706991544	STAD
TCGA-VQ-A91Q-01A-12D-A411-05	-14.6680885957567	15.0903941505773	STAD
TCGA-VQ-A91S-01A-11D-A411-05	-26.3486259288118	1.37147380839153	STAD
TCGA-VQ-A91U-01A-11D-A411-05	-25.8947717568114	11.9214645847459	STAD
TCGA-VQ-A91V-01A-11D-A411-05	-29.7402302823941	5.43393934660957	STAD
TCGA-VQ-A91W-01A-11D-A411-05	-24.7114224769415	-1.8494457547236	STAD
TCGA-VQ-A91X-01A-12D-A411-05	-27.7749891308182	8.87413408819684	STAD
TCGA-VQ-A91Y-01A-11D-A411-05	-21.245527961918	12.0137483102072	STAD
TCGA-VQ-A91Z-01A-11D-A411-05	-23.3209111798997	8.61878085618916	STAD
TCGA-VQ-A922-01A-11D-A411-05	-22.9959862280334	13.9883286061517	STAD
TCGA-VQ-A923-01A-11D-A411-05	-24.8122066146623	-1.86409087476974	STAD
TCGA-VQ-A924-01A-11D-A411-05	-27.3760032902482	1.61842753430081	STAD
TCGA-VQ-A925-01A-11D-A411-05	-24.3641949918363	10.3279709404098	STAD
TCGA-VQ-A927-01A-12D-A411-05	-12.2227070509505	11.6716488320623	STAD
TCGA-VQ-A928-01A-11D-A411-05	-17.1405088896317	13.9299187140803	STAD
TCGA-VQ-A92D-01A-11D-A411-05	-29.1952614541099	-0.342756025680346	STAD
TCGA-VQ-A94O-01A-11D-A411-05	-25.0253740113097	14.479465454429	STAD
TCGA-VQ-A94P-01A-13D-A411-05	-11.086900595736	10.0306624606195	STAD
TCGA-VQ-A94R-01A-11D-A411-05	-28.858935936918	8.3854024626688	STAD
TCGA-VQ-A94T-01A-11D-A411-05	-23.4340874144709	5.86926871028628	STAD
TCGA-VQ-A94U-01A-12D-A411-05	-29.5026331449819	5.46522547661232	STAD
TCGA-VQ-AA64-01A-11D-A411-05	-16.2185493538832	13.8714377049414	STAD
TCGA-VQ-AA68-01A-11D-A411-05	-25.1352349435364	4.14144188079188	STAD
TCGA-VQ-AA69-01A-11D-A411-05	-25.5986441566768	-2.64263638440728	STAD
TCGA-VQ-AA6A-01A-11D-A411-05	-24.9945310235415	12.9689622053236	STAD
TCGA-VQ-AA6B-01A-11D-A411-05	-43.2119438931867	6.86004206790673	STAD
TCGA-VQ-AA6D-01A-11D-A411-05	-24.8067778967686	12.353482445617	STAD
TCGA-VQ-AA6F-01A-31D-A411-05	-17.2686525107778	9.31427285911516	STAD
TCGA-VQ-AA6G-01A-11D-A411-05	-28.4390239328075	2.35836933150261	STAD
TCGA-VQ-AA6I-01A-11D-A411-05	-27.561245715183	5.08394212130069	STAD
TCGA-VQ-AA6J-01A-11D-A411-05	-17.2680026484843	9.21459591432476	STAD
TCGA-VQ-AA6K-01A-11D-A411-05	-16.0993603845535	13.8803550905278	STAD
TCGA-VR-A8EO-01A-11D-A36K-05	10.1889748460244	-12.2351458434954	ESCA
TCGA-VR-A8EP-01A-31D-A409-05	12.8269227548016	-9.06450151765186	ESCA
TCGA-VR-A8EQ-01A-11D-A36K-05	-17.6386500208066	7.65355343714655	ESCA
TCGA-VR-A8ER-01A-11D-A36K-05	3.24841603340866	-15.8855973664157	ESCA
TCGA-VR-A8ET-01A-11D-A409-05	4.34024857999616	-0.243720631247058	ESCA
TCGA-VR-A8EU-01A-11D-A36K-05	-0.598456721340593	-14.8680793859449	ESCA
TCGA-VR-A8EW-01A-11D-A36K-05	8.82493965051212	-14.5484699197782	ESCA
TCGA-VR-A8EX-01A-11D-A36K-05	4.35034119115685	-8.18172209573778	ESCA
TCGA-VR-A8EY-01A-11D-A36K-05	11.2578743244153	-19.3958573141066	ESCA
TCGA-VR-A8EZ-01A-11D-A36K-05	6.22990501648884	-15.5336376025561	ESCA
TCGA-VR-A8Q7-01A-11D-A37D-05	13.5741864177492	-3.70693966058406	ESCA
TCGA-VR-AA4D-01A-11D-A37D-05	-30.3492669990704	6.47814831133035	ESCA
TCGA-VR-AA4G-01A-11D-A37D-05	-6.86857322266302	-13.9781572700879	ESCA
TCGA-VR-AA7B-01A-31D-A409-05	6.33431406420247	-11.0382762726645	ESCA
TCGA-VR-AA7D-01A-11D-A409-05	-2.38917436150154	-15.0438524276636	ESCA
TCGA-VR-AA7I-01A-11D-A409-05	-1.87373064353177	-11.5856266276679	ESCA
TCGA-VS-A8EB-01A-11D-A36K-05	-5.70871455941252	-26.3709734318426	CESC
TCGA-VS-A8EC-01A-11D-A36K-05	8.34647642022337	-19.0969766540592	CESC
TCGA-VS-A8EG-01A-11D-A36K-05	-2.30770564752223	-28.7859732068587	CESC
TCGA-VS-A8EH-01A-11D-A36K-05	-5.32007960423986	-24.9650037623765	CESC
TCGA-VS-A8EI-01A-11D-A37Q-05	-7.61082352225952	-21.2094584227381	CESC
TCGA-VS-A8EJ-01A-11D-A37Q-05	22.0097521670136	-26.9875325837887	CESC
TCGA-VS-A8EK-01A-12D-A37Q-05	-0.855235453081141	-27.7175488022548	CESC
TCGA-VS-A8EL-01A-11D-A37Q-05	-7.74785735441616	-21.3875966394902	CESC
TCGA-VS-A8Q8-01A-11D-A37Q-05	0.46461529386282	-22.5795570587928	CESC
TCGA-VS-A8Q9-01A-12D-A37Q-05	-5.51582975690461	-24.6433231348365	CESC
TCGA-VS-A8QA-01A-11D-A37Q-05	-8.87893645508204	-29.9180808069196	CESC
TCGA-VS-A8QC-01A-11D-A37Q-05	-0.874159575708275	-28.0599037067704	CESC
TCGA-VS-A8QF-01A-21D-A37Q-05	-0.834346493273756	-28.0257566030469	CESC
TCGA-VS-A8QH-01A-11D-A37Q-05	-33.438785751879	10.3134704297825	CESC
TCGA-VS-A8QM-01A-11D-A37Q-05	-10.9302818450749	-15.1662384733587	CESC
TCGA-VS-A94W-01A-12D-A37Q-05	-2.97669547502075	-22.9342737165727	CESC
TCGA-VS-A94X-01A-11D-A388-05	1.2562161886459	-21.1575454981365	CESC
TCGA-VS-A94Y-01A-11D-A388-05	1.43670638890994	-22.0788219272207	CESC
TCGA-VS-A94Z-01A-11D-A388-05	-3.02688255704641	-21.3554418229234	CESC
TCGA-VS-A950-01A-11D-A42P-05	1.99105980597796	-25.6949249305186	CESC
TCGA-VS-A952-01A-11D-A388-05	-8.33190324056998	-30.2586240015567	CESC
TCGA-VS-A953-01A-11D-A388-05	-2.71870143871681	-17.5800680279034	CESC
TCGA-VS-A954-01A-11D-A388-05	-4.31162901805405	-27.82403637366	CESC
TCGA-VS-A957-01A-11D-A42P-05	-2.39540314655229	-29.0626571367035	CESC
TCGA-VS-A958-01A-11D-A42P-05	-2.88134107026605	-21.5347573675485	CESC
TCGA-VS-A959-01A-11D-A42P-05	-5.00904734488736	-22.0905940342176	CESC
TCGA-VS-A9U5-01A-11D-A42P-05	-7.68008101208424	-24.1405660040524	CESC
TCGA-VS-A9U6-01A-11D-A42P-05	-1.14471651887337	-23.5368453371458	CESC
TCGA-VS-A9U7-01A-11D-A42P-05	-1.47952538383141	-28.4138171786556	CESC
TCGA-VS-A9UA-01A-11D-A42P-05	-3.35010099350973	-23.0000468800549	CESC
TCGA-VS-A9UB-01A-22D-A42P-05	-3.89105639294487	-21.5480937509318	CESC
TCGA-VS-A9UC-01A-11D-A42P-05	0.178447897090406	-26.3681710785327	CESC
TCGA-VS-A9UD-01A-11D-A42P-05	-5.03674715547099	-25.2672780270395	CESC
TCGA-VS-A9UH-01A-11D-A42P-05	-8.08225711887523	-20.4130599431857	CESC
TCGA-VS-A9UI-01A-11D-A42P-05	2.32697736833203	-25.0906144064913	CESC
TCGA-VS-A9UJ-01A-11D-A42P-05	17.601074965251	-35.1399941240744	CESC
TCGA-VS-A9UL-01A-11D-A42P-05	-6.30191393715657	-30.7327388775218	CESC
TCGA-VS-A9UM-01A-11D-A42P-05	3.96254608418903	-26.4843255802517	CESC
TCGA-VS-A9UO-01A-11D-A42P-05	-9.68867402787343	-29.0617471331857	CESC
TCGA-VS-A9UP-01A-11D-A42P-05	-10.3532528951479	-25.6640582256219	CESC
TCGA-VS-A9UQ-01A-21D-A42P-05	-9.3932100495288	-28.2523656825438	CESC
TCGA-VS-A9UR-01A-11D-A42P-05	-8.66234187570139	-29.3680522861959	CESC
TCGA-VS-A9UT-01A-11D-A42P-05	-15.5239230746903	-10.8057058581229	CESC
TCGA-VS-A9UU-01A-11D-A42P-05	-7.61654543835836	-22.505535189957	CESC
TCGA-VS-A9UV-01A-11D-A42P-05	-2.77116559718517	-28.584443491804	CESC
TCGA-VS-A9UY-01A-11D-A42P-05	2.92163936674919	-27.0177304302747	CESC
TCGA-VS-A9UZ-01A-11D-A42P-05	-9.58034361216284	-29.6298167206022	CESC
TCGA-VS-A9V0-01A-11D-A42P-05	17.3732505958417	-25.0066741683423	CESC
TCGA-VS-A9V1-01A-11D-A42P-05	-9.36035172659779	-27.1494472505521	CESC
TCGA-VS-A9V2-01A-11D-A42P-05	-4.07278454441401	-23.0042070895051	CESC
TCGA-VS-A9V3-01A-11D-A42P-05	-1.43727033261304	-28.3634383397512	CESC
TCGA-VS-A9V4-01A-12D-A42P-05	-18.5177747339997	2.67997252549553	CESC
TCGA-VS-A9V5-01A-11D-A42P-05	-8.70807497147582	-28.1782144590622	CESC
TCGA-VS-AA62-01A-11D-A42P-05	-11.562897460205	-16.2422410480215	CESC
TCGA-VT-A80G-01A-11D-A36K-05	8.49294856911803	11.1663032514675	SARC
TCGA-VT-A80J-01A-11D-A36K-05	-17.484850755943	-6.48532255796446	SARC
TCGA-VT-AB3D-01A-12D-A418-05	0.0324103121484841	10.2329354060309	SARC
TCGA-VV-A829-01A-21D-A368-05	52.7951473357965	-6.42545751485047	LGG
TCGA-VV-A86M-01A-11D-A368-05	37.6990278863932	-7.53653836981529	LGG
TCGA-VW-A7QS-01A-12D-A33U-05	38.5413173731291	-8.58788579438742	LGG
TCGA-VW-A8FI-01A-11D-A368-05	33.9923488972503	-33.2924818664358	LGG
TCGA-W2-A7H5-01B-11D-A35J-05	8.42423539070425	47.8369512391702	PCPG
TCGA-W2-A7H7-01A-11D-A35J-05	11.4127669289846	44.552988710966	PCPG
TCGA-W2-A7HA-01B-11D-A35J-05	4.71604056988109	48.9020108255202	PCPG
TCGA-W2-A7HB-01A-11D-A35J-05	5.09465678918307	48.9370115494376	PCPG
TCGA-W2-A7HC-01A-11D-A35J-05	5.30728149875767	47.4876820504402	PCPG
TCGA-W2-A7HD-01A-11D-A35J-05	4.9907425958707	50.877546410657	PCPG
TCGA-W2-A7HE-01A-11D-A35J-05	8.90916488362188	46.3135219842524	PCPG
TCGA-W2-A7HF-01A-11D-A35J-05	9.47119789800698	50.5389080028472	PCPG
TCGA-W2-A7HH-01A-11D-A35J-05	11.4399266183395	47.7329533838653	PCPG
TCGA-W2-A7UY-01A-11D-A35J-05	8.81200799614024	46.582354339006	PCPG
TCGA-W4-A7U2-01A-11D-A436-05	22.1035113501101	11.4754307225769	TGCT
TCGA-W4-A7U3-01A-12D-A436-05	6.91374431584193	27.3110974559521	TGCT
TCGA-W4-A7U4-01A-12D-A436-05	8.5655101511842	25.5397524540423	TGCT
TCGA-W5-AA2G-01A-11D-A418-05	-11.0662224041643	26.8914514695319	CHOL
TCGA-W5-AA2H-01A-31D-A418-05	-20.0487777435501	-11.0879385664391	CHOL
TCGA-W5-AA2I-01A-32D-A418-05	-12.4912631284165	26.5366635180369	CHOL
TCGA-W5-AA2O-01A-11D-A418-05	-10.88228141077	27.0041051259544	CHOL
TCGA-W5-AA2Q-01A-11D-A418-05	-10.5850311107574	24.8146169483524	CHOL
TCGA-W5-AA2R-01A-11D-A418-05	-11.5130987397681	25.0784153128731	CHOL
TCGA-W5-AA2T-01A-12D-A418-05	-10.8571278445266	25.5590380694781	CHOL
TCGA-W5-AA2U-01A-11D-A418-05	-11.763903087193	25.9463014824322	CHOL
TCGA-W5-AA2W-01A-11D-A418-05	-10.9319420133847	24.9084445358331	CHOL
TCGA-W5-AA2X-01A-11D-A418-05	-22.9268799974615	13.9772041992516	CHOL
TCGA-W5-AA2Z-01A-11D-A418-05	-11.1558067604796	24.9516545318466	CHOL
TCGA-W5-AA30-01A-31D-A418-05	-11.887562616745	24.6083134910219	CHOL
TCGA-W5-AA31-01A-11D-A418-05	-7.43330023343843	22.4255978117648	CHOL
TCGA-W5-AA33-01A-11D-A418-05	-12.0517362658558	24.5661476824719	CHOL
TCGA-W5-AA34-01A-11D-A418-05	-11.0504249796832	26.8528855616326	CHOL
TCGA-W5-AA36-01A-11D-A418-05	-12.1704070819602	27.0784384285525	CHOL
TCGA-W5-AA38-01A-11D-A418-05	-11.4261689416236	25.2093858797499	CHOL
TCGA-W5-AA39-01A-11D-A418-05	-5.50712618682364	28.1831617297511	CHOL
TCGA-W6-AA0S-01A-11D-A418-05	-11.318995801284	26.8127738022834	CHOL
TCGA-W8-A86G-01A-21D-A36K-05	-33.2638206400707	-16.501683914981	BRCA
TCGA-W9-A837-01A-11D-A368-05	47.1833339500478	-10.479255678729	LGG
TCGA-WA-A7GZ-01A-11D-A34K-05	12.542833798054	-14.5756478641833	HNSC
TCGA-WA-A7H4-01A-21D-A34K-05	3.4890413553629	-4.43754049797827	HNSC
TCGA-WB-A80K-01A-11D-A35J-05	6.20181643794848	47.3829536651953	PCPG
TCGA-WB-A80L-01A-11D-A35J-05	7.34744333355286	48.2196510027299	PCPG
TCGA-WB-A80M-01A-11D-A35J-05	4.82147932502844	49.6145379758069	PCPG
TCGA-WB-A80N-01A-11D-A35J-05	5.50810493227132	48.4372600590038	PCPG
TCGA-WB-A80O-01A-11D-A35J-05	7.57754879457362	50.0674482875631	PCPG
TCGA-WB-A80P-01A-11D-A35J-05	10.4116818873446	44.4732243529465	PCPG
TCGA-WB-A80Q-01A-11D-A35J-05	9.23705371266279	49.9747842028523	PCPG
TCGA-WB-A80V-01A-12D-A35J-05	4.89173493440521	50.8811850089362	PCPG
TCGA-WB-A80Y-01A-11D-A35J-05	4.58798183836919	50.9134945800887	PCPG
TCGA-WB-A814-01A-11D-A35J-05	10.8731918206424	46.7271202706539	PCPG
TCGA-WB-A815-01A-11D-A35J-05	7.02828756796492	50.3857598295736	PCPG
TCGA-WB-A816-01A-11D-A35J-05	9.73999958118553	48.3950771191569	PCPG
TCGA-WB-A817-01A-11D-A35J-05	8.09094469975073	46.7177239200968	PCPG
TCGA-WB-A818-01A-11D-A35J-05	4.36733711896974	49.198820690818	PCPG
TCGA-WB-A819-01A-11D-A35J-05	5.42622167275499	47.4487759337642	PCPG
TCGA-WB-A81A-01A-11D-A35J-05	11.4342071720575	47.9634085156656	PCPG
TCGA-WB-A81D-01A-11D-A35J-05	7.46814596288278	50.265099947995	PCPG
TCGA-WB-A81E-01A-11D-A35J-05	10.372498360961	44.4985461360394	PCPG
TCGA-WB-A81F-01A-11D-A35J-05	5.78326743303612	48.154251093721	PCPG
TCGA-WB-A81G-01A-11D-A35J-05	11.3243987381294	44.5269014023211	PCPG
TCGA-WB-A81H-01A-11D-A35J-05	9.71838813590573	48.3804148050989	PCPG
TCGA-WB-A81I-01A-11D-A35J-05	4.84091952126975	48.5564667469196	PCPG
TCGA-WB-A81J-01A-11D-A35J-05	5.26997513818316	48.9547093741378	PCPG
TCGA-WB-A81K-01A-11D-A35J-05	6.78955970007727	47.5785814760524	PCPG
TCGA-WB-A81M-01A-11D-A35J-05	4.69132531442274	51.0192195950562	PCPG
TCGA-WB-A81N-01A-11D-A35J-05	8.63262264876077	49.8324059885384	PCPG
TCGA-WB-A81P-01A-11D-A35J-05	8.28141513135667	49.9521082125677	PCPG
TCGA-WB-A81Q-01A-11D-A35J-05	7.35058050954405	47.8449111276161	PCPG
TCGA-WB-A81R-01A-11D-A35J-05	4.57891721658022	50.8954439856118	PCPG
TCGA-WB-A81S-01A-11D-A35J-05	6.85883606216753	50.3474100740295	PCPG
TCGA-WB-A81T-01A-11D-A35J-05	6.32220875316663	47.4489454226374	PCPG
TCGA-WB-A81V-01A-11D-A35J-05	7.2438430185732	47.480666462644	PCPG
TCGA-WB-A81W-01A-11D-A35J-05	4.2370742596112	49.4715843890555	PCPG
TCGA-WB-A820-01A-11D-A35J-05	5.38968863300539	47.9509004014386	PCPG
TCGA-WB-A821-01A-11D-A35J-05	9.14453662904602	49.7341365462019	PCPG
TCGA-WB-A822-01A-11D-A35J-05	12.2118759865811	44.3480103067988	PCPG
TCGA-WC-A87T-01A-11D-A39X-05	-30.7711227468701	-38.6481048250297	UVM
TCGA-WC-A87U-01A-11D-A39X-05	-30.0056057598509	-38.4814055340682	UVM
TCGA-WC-A87W-01A-11D-A39X-05	-28.9283452553384	-40.5786779920329	UVM
TCGA-WC-A87Y-01A-11D-A39X-05	-27.9094739140644	-37.740731307542	UVM
TCGA-WC-A880-01A-11D-A39X-05	-30.921648664357	-38.1837815400753	UVM
TCGA-WC-A881-01A-12D-A39X-05	-30.8376970224075	-38.4460426273745	UVM
TCGA-WC-A882-01A-11D-A39X-05	-28.9198674677347	-40.4015743551854	UVM
TCGA-WC-A883-01A-12D-A39X-05	-26.7188063298635	-39.0150190917425	UVM
TCGA-WC-A884-01A-11D-A39X-05	-30.4134052939507	-39.782499196829	UVM
TCGA-WC-A885-01A-11D-A39X-05	-30.5395891884752	-38.3182793264519	UVM
TCGA-WC-A888-01A-11D-A39X-05	-27.8881490393709	-37.7199030587386	UVM
TCGA-WC-A88A-01A-11D-A39X-05	-26.6735769081299	-39.045608496188	UVM
TCGA-WC-AA9A-01A-11D-A39X-05	-29.5218304114341	-38.6087362900432	UVM
TCGA-WC-AA9E-01A-11D-A39X-05	-31.4460958303963	-38.5992822444922	UVM
TCGA-WD-A7RX-01A-12D-A418-05	-11.6068125453219	25.4397834027969	CHOL
TCGA-WE-A8K4-01A-12D-A373-05	-17.2738682526578	-31.8131674567463	SKCM
TCGA-WH-A86K-01A-11D-A368-05	51.5510571171095	-12.9569079373963	LGG
TCGA-WJ-A86L-01A-12D-A39G-05	0.34881697032457	41.1569965861093	LIHC
TCGA-WK-A8XO-01A-11D-A37D-05	2.31202394114682	14.600000792726	SARC
TCGA-WK-A8XQ-01A-11D-A37D-05	6.43120821822865	15.5115574021063	SARC
TCGA-WK-A8XS-01A-11D-A37D-05	11.578653942149	19.313012054801	SARC
TCGA-WK-A8XT-01A-11D-A37D-05	23.9243721750485	-18.3917745660153	SARC
TCGA-WK-A8XX-01A-11D-A37D-05	12.1773784417009	19.1209683234148	SARC
TCGA-WK-A8XY-01A-11D-A37D-05	12.1661946487256	20.3004099085469	SARC
TCGA-WK-A8XZ-01A-11D-A37D-05	11.9220696814919	19.8581265673235	SARC
TCGA-WK-A8Y0-01A-11D-A418-05	7.29911956303142	10.9860320576539	SARC
TCGA-WL-A834-01A-11D-A357-05	-1.56163040398946	-28.3378688148964	CESC
TCGA-WN-A9G9-01A-12D-A36Y-05	-22.1780834765306	33.2699667899448	KIRP
TCGA-WN-AB4C-01A-11D-A42K-05	-30.9871290564279	33.8512491998435	KIRP
TCGA-WP-A9GB-01A-11D-A37D-05	10.5527489210371	20.1108765465644	SARC
TCGA-WQ-A9G7-01A-11D-A36Y-05	-7.61193912826929	25.869850017945	LIHC
TCGA-WQ-AB4B-01A-11D-A40X-05	-3.33496848551392	34.9141530625162	LIHC
TCGA-WR-A838-01A-12D-A409-05	20.3892906597678	-23.335245155407	OV
TCGA-WS-AB45-01A-11D-A40X-05	-19.7971365499115	1.78149765006886	COAD
TCGA-WT-AB41-01A-11D-A41Q-05	-28.1823006435916	-13.4879010136318	BRCA
TCGA-WT-AB44-01A-11D-A41Q-05	-36.1025957231746	-15.7296589444065	BRCA
TCGA-WW-A8ZI-01A-11D-A378-05	43.435772549384	16.7347119223189	PRAD
TCGA-WX-AA44-01A-11D-A39G-05	-7.92955589695317	27.2918221242176	LIHC
TCGA-WX-AA46-01A-11D-A39G-05	-3.59540454456621	27.3906952047765	LIHC
TCGA-WX-AA47-01A-11D-A39G-05	-4.1351999667611	29.8283037290211	LIHC
TCGA-WY-A858-01A-11D-A368-05	38.6314019723791	-14.1342296469959	LGG
TCGA-WY-A859-01A-12D-A368-05	39.3400550723537	-10.3530360706852	LGG
TCGA-WY-A85A-01A-21D-A368-05	47.8078958617502	-13.5884386743507	LGG
TCGA-WY-A85B-01A-11D-A368-05	51.0023061836697	-8.64073505685515	LGG
TCGA-WY-A85C-01A-11D-A368-05	52.2903556933792	-12.8759551949922	LGG
TCGA-WY-A85D-01A-11D-A368-05	52.3686751119102	-9.06696884148218	LGG
TCGA-WY-A85E-01A-11D-A368-05	39.3176581662081	-9.80143388769772	LGG
TCGA-WZ-A7V3-01A-11D-A436-05	22.810704384914	11.2346171477537	TGCT
TCGA-WZ-A7V4-01A-11D-A436-05	19.5818837584049	13.354891369088	TGCT
TCGA-WZ-A7V5-01A-11D-A436-05	20.5753286401954	12.556059434779	TGCT
TCGA-WZ-A8D5-01A-11D-A436-05	20.8164382592004	12.3938175211122	TGCT
TCGA-X2-A95T-01A-11D-A37D-05	8.85652944777031	19.2259143144599	SARC
TCGA-X3-A8G4-01A-11D-A436-05	6.97126894999242	26.3222100157292	TGCT
TCGA-X4-A8KQ-01A-12D-A365-05	40.3463167931615	7.87013207215588	PRAD
TCGA-X4-A8KS-01A-12D-A365-05	34.3530788363041	4.01395738844994	PRAD
TCGA-X6-A7W8-01A-21D-A357-05	8.5166220872164	11.24518436494	SARC
TCGA-X6-A7WA-01A-12D-A357-05	11.7194677063738	19.8049867178181	SARC
TCGA-X6-A7WB-01A-11D-A357-05	11.2351752599624	20.6471063600205	SARC
TCGA-X6-A7WC-01A-12D-A357-05	8.41709189170595	11.0890151489851	SARC
TCGA-X6-A7WD-01A-21D-A357-05	12.2024756028426	18.5424019588659	SARC
TCGA-X6-A8C2-01A-11D-A36K-05	8.94585003157365	11.4478321036552	SARC
TCGA-X6-A8C3-01A-11D-A36K-05	7.37148735754294	9.8435433941312	SARC
TCGA-X6-A8C4-01A-11D-A36K-05	8.64284373831897	10.3409084208536	SARC
TCGA-X6-A8C5-01A-11D-A36K-05	10.8905485457684	18.5036337630396	SARC
TCGA-X6-A8C6-01A-11D-A36K-05	6.561278906432	12.6015105573977	SARC
TCGA-X6-A8C7-01A-11D-A36K-05	23.9090195684236	-18.3624578666672	SARC
TCGA-X7-A8D6-01A-11D-A424-05	-9.86580523559614	-50.3960426993248	THYM
TCGA-X7-A8D7-01A-11D-A424-05	-9.59101376752833	-50.3738403601871	THYM
TCGA-X7-A8D8-01A-11D-A424-05	-15.6200130058059	-49.3095307131895	THYM
TCGA-X7-A8D9-01A-11D-A424-05	-14.0120897739569	-50.1378016490015	THYM
TCGA-X7-A8DB-01A-11D-A424-05	-9.65039464487147	-50.3497996284939	THYM
TCGA-X7-A8DC-01A-11D-A424-05	-11.9735648007083	-46.99593234287	THYM
TCGA-X7-A8DD-01A-11D-A424-05	-10.2726676899986	-50.4517112127232	THYM
TCGA-X7-A8DE-01A-11D-A424-05	-11.4112366258912	-50.5427217082936	THYM
TCGA-X7-A8DF-01A-11D-A424-05	-12.2341893330569	-47.1533035947758	THYM
TCGA-X7-A8DG-01A-11D-A424-05	-11.0948449293933	-46.5704146521126	THYM
TCGA-X7-A8DI-01A-11D-A424-05	-10.5782752530253	-50.4829260569873	THYM
TCGA-X7-A8DJ-01A-11D-A424-05	-12.333027406231	-47.2021148167322	THYM
TCGA-X7-A8M0-01A-11D-A424-05	-14.0448945594703	-50.0280542823154	THYM
TCGA-X7-A8M1-01A-11D-A424-05	-14.971729948971	-49.099593578787	THYM
TCGA-X7-A8M3-01A-11D-A424-05	-24.9976989441528	-26.3115746802409	THYM
TCGA-X7-A8M4-01A-11D-A424-05	-12.1050940890111	-47.0794336567963	THYM
TCGA-X7-A8M5-01A-11D-A424-05	-16.2009453296	-49.7984578873639	THYM
