aliquot	feature_1	feature_2	project	center
TCGA-13-1489-01A-01R-1565-13	27.6382116840034	-13.0910624044347	OV	BCCAGSC
TCGA-13-1492-01A-01R-1565-13	19.1091463196117	-14.1773219139218	OV	BCCAGSC
TCGA-13-1495-01A-01R-1565-13	27.2490678147569	-10.1841715992302	OV	BCCAGSC
TCGA-13-1496-01A-01R-1565-13	27.6634892470237	-11.4315678447735	OV	BCCAGSC
TCGA-13-1497-01A-01R-1565-13	26.737188997074	-11.4931138210364	OV	BCCAGSC
TCGA-13-1498-01A-01R-1565-13	27.1862247301959	-10.3023197089294	OV	BCCAGSC
TCGA-13-1499-01A-01R-1565-13	26.898356309729	-10.2600229645015	OV	BCCAGSC
TCGA-13-1501-01A-01R-1565-13	28.1633746342877	-9.21185693059815	OV	BCCAGSC
TCGA-13-1505-01A-01R-1565-13	20.8370191501622	-13.0946559553022	OV	BCCAGSC
TCGA-13-1506-01A-01R-1565-13	25.3700573415643	-14.4991295713464	OV	BCCAGSC
TCGA-13-1507-01A-01R-1565-13	29.3151414441974	-8.47823771879777	OV	BCCAGSC
TCGA-13-1509-01A-01R-1565-13	28.697269239526	-9.07008459176793	OV	BCCAGSC
TCGA-13-1510-01A-02R-1565-13	27.594049936091	-12.7629690181544	OV	BCCAGSC
TCGA-13-1511-01A-01R-1565-13	22.7417139092979	-10.7575941933277	OV	BCCAGSC
TCGA-13-1512-01A-01R-1565-13	27.4660722175748	-10.4182528228241	OV	BCCAGSC
TCGA-13-2060-01A-01R-1568-13	27.1769391650792	-12.8814996559076	OV	BCCAGSC
TCGA-13-A5FT-01A-11R-A406-31	19.6773034040284	-13.854852809424	OV	BCCAGSC
TCGA-14-0781-01B-01R-1849-01	10.8494075296896	-25.9241912977799	GBM	BI
TCGA-14-0787-01A-01R-1849-01	7.39816330162791	-24.094137414801	GBM	BI
TCGA-14-0789-01A-01R-1849-01	9.83700938578199	-26.0467429626787	GBM	BI
TCGA-14-0790-01B-01R-1849-01	7.60088818798605	-24.6057624817921	GBM	BI
TCGA-14-0817-01A-01R-1849-01	12.6793348530453	-25.7072404896061	GBM	BI
TCGA-14-0871-01A-01R-1849-01	22.4390229345394	-6.05578116124994	GBM	BI
TCGA-14-1034-01A-01R-1849-01	6.39544511851161	-26.6013387942512	GBM	BI
TCGA-14-1823-01A-01R-1849-01	12.381290890025	-25.507669424118	GBM	BI
TCGA-14-1825-01A-01R-1850-01	8.69008282722122	-23.480640581672	GBM	BI
TCGA-14-1829-01A-01R-1850-01	12.7976065077422	-25.3832934062574	GBM	BI
TCGA-14-2554-01A-01R-1850-01	12.2344872415646	-25.732403889055	GBM	BI
TCGA-15-0742-01A-01R-1850-01	7.01425523310728	-24.2753106221584	GBM	BI
TCGA-15-1444-01A-02R-1850-01	3.44443880188121	-32.0748474172489	GBM	BI
TCGA-16-0846-01A-01R-1850-01	8.79752264763584	-28.9949797977107	GBM	BI
TCGA-16-1045-01B-01R-1850-01	9.36016517781707	-27.5659078327884	GBM	BI
TCGA-18-3406-01A-01R-0980-07	-5.34054910450819	18.487935041584	LUSC	UNC-LCCC
TCGA-18-3407-01A-01R-0980-07	-19.2215239404508	19.8758196401039	LUSC	UNC-LCCC
TCGA-18-3408-01A-01R-0980-07	-20.9790906515817	23.1185951289747	LUSC	UNC-LCCC
TCGA-18-3409-01A-01R-0980-07	-8.68601233835617	17.4106288830622	LUSC	UNC-LCCC
TCGA-18-3410-01A-01R-0980-07	-12.2267245713284	18.8566587886032	LUSC	UNC-LCCC
TCGA-18-3411-01A-01R-0980-07	-19.1413204644503	23.1831040765421	LUSC	UNC-LCCC
