feature_1	feature_2	feature_3	project
TCGA-GD-A2C5	-18.3849407336238	1.75082732852332	-6.80785467820443	BLCA
TCGA-GD-A3OP	-16.4930107801667	2.50840715019733	-6.62409782362125	BLCA
TCGA-GD-A3OQ	-20.8796894648004	3.01046828717727	-9.10615128539912	BLCA
TCGA-GD-A3OS	-3.58193401703217	-5.34500259478026	-0.516277370900214	BLCA
TCGA-GD-A6C6	-21.3486963171855	-2.35019127157528	-8.27162832841839	BLCA
TCGA-GD-A76B	-18.1432799466199	1.55583828998037	-6.92257538543125	BLCA
TCGA-GU-A42P	-21.6968809006411	-1.04154883722855	-7.85097059401198	BLCA
TCGA-GU-A42Q	-8.61903362131737	-9.82136411643631	0.252122829564267	BLCA
TCGA-GU-A42R	-17.0930112264551	3.13169063058193	-5.19047823349359	BLCA
TCGA-GU-A762	-16.531344715252	-8.84302976861373	-4.08423182176634	BLCA
TCGA-GU-A763	-24.1822197992416	1.31616742762558	-8.59326852581591	BLCA
TCGA-GU-A764	-15.3074919411052	-3.05418156966644	-3.38297914004251	BLCA
TCGA-GU-A766	-14.3917795705251	-3.97627840962956	-2.40127675774016	BLCA
TCGA-GU-A767	-17.8147076099927	0.322732913080544	-3.7870300890817	BLCA
TCGA-GU-AATO	-17.8012643959321	1.34716498141418	-1.14112320648225	BLCA
TCGA-GU-AATP	-22.3635476399524	0.57013577839807	-1.62085254041925	BLCA
TCGA-GU-AATQ	-31.262170630759	6.21790418820805	2.07445258375473	BLCA
TCGA-GV-A3JV	-21.0998015178108	3.2418880927313	-8.43892826212624	BLCA
TCGA-GV-A3JW	-23.363922945813	-2.12457361537251	-5.2990486302779	BLCA
TCGA-GV-A3JX	-21.4175974908546	-4.40881783040705	-4.33997089018677	BLCA
TCGA-GV-A3JZ	-18.2536765943785	0.470510561804127	-8.30938205734439	BLCA
TCGA-GV-A3QF	-24.1339310854751	-1.68567850110033	-5.45299268001781	BLCA
TCGA-GV-A3QG	3.71608911134779	-4.17077643117224	3.66394933856973	BLCA
TCGA-GV-A3QH	-23.0177163770451	-2.05377286921342	-5.7176805025391	BLCA
TCGA-GV-A3QI	-21.8060000713151	-2.56657810726697	-2.13425957821611	BLCA
TCGA-GV-A3QK	-21.1686852096788	3.12386074164723	-8.0725871783054	BLCA
TCGA-GV-A40E	-17.5980407231486	-4.17105567914566	-3.59867111829174	BLCA
TCGA-GV-A40G	-20.9443140053303	2.85170256825325	-6.33781473350179	BLCA
TCGA-GV-A6ZA	-23.9266337644831	-0.379577171291308	-5.90759747378688	BLCA
TCGA-H4-A2HO	-19.523483167306	-0.692148545929184	-5.41345199979511	BLCA
TCGA-H4-A2HQ	-22.2696549258163	-0.649046921881825	-6.51983913457195	BLCA
TCGA-HQ-A2OE	-23.0726715120172	-2.56008318714722	-6.98707084989875	BLCA
TCGA-HQ-A2OF	-12.4633371977158	0.470752891723242	40.9180437193958	BLCA
TCGA-HQ-A5ND	-18.1382508429598	-4.30787935670092	-4.29118412028751	BLCA
TCGA-HQ-A5NE	-18.0194951004554	-4.24334716301218	-3.75465296318765	BLCA
TCGA-K4-A3WS	-16.6324412326274	2.45857979743244	-5.16573182675781	BLCA
TCGA-K4-A3WU	-14.3029534421804	1.91135340297186	-5.55000451337176	BLCA
TCGA-K4-A3WV	-10.4651564197148	-6.18110630418004	5.49094108549292	BLCA
TCGA-K4-A4AB	-20.0075885158165	-0.242448084323805	-7.52313103967566	BLCA
TCGA-K4-A4AC	-15.7851423145732	-6.37341784490168	-1.18676993804921	BLCA
TCGA-K4-A54R	-17.7420743309697	0.573424720185053	-1.00908674793086	BLCA
TCGA-K4-A5RH	-1.57939801902287	0.96145328830382	-3.1618495154939	BLCA
TCGA-K4-A5RI	-16.4406457798979	-2.54761485110364	-5.64082771289173	BLCA
TCGA-K4-A5RJ	1.49046498617318	6.05543107596497	-6.88084232811836	BLCA
TCGA-K4-A6FZ	-15.4282076650659	-5.08443904924689	-4.03336227345055	BLCA
TCGA-K4-A6MB	-22.2424009544973	-0.925097848618197	-6.68981128023867	BLCA
TCGA-K4-A83P	-12.8241412939071	1.41780702369367	-5.17146255792791	BLCA
TCGA-K4-AAQO	-16.8014751523695	2.09736681401451	-3.70170856138796	BLCA
TCGA-KQ-A41N	-20.4763864096337	-0.713904880050244	-6.88420152706126	BLCA
TCGA-KQ-A41O	-25.2119886351867	-0.0959895409762008	-7.8640874331508	BLCA
TCGA-KQ-A41P	-21.2922994097943	-0.725580198418156	-7.33533364875981	BLCA
TCGA-KQ-A41Q	-21.4742001735563	1.13335910468192	-5.48979513429488	BLCA
TCGA-KQ-A41R	-25.2292542984437	-0.100689233082286	-5.12975760324007	BLCA
TCGA-KQ-A41S	-16.0381702941535	2.55723909332557	-6.24701893610119	BLCA
TCGA-LC-A66R	-17.5475625745621	-5.73403229029279	1.19233917992706	BLCA
TCGA-LT-A5Z6	-21.5444835161354	-1.88364183182067	-2.10524385835838	BLCA
TCGA-LT-A8JT	-24.4290969889357	1.04804435091898	-6.89476607935479	BLCA
TCGA-MV-A51V	-21.9600153239295	-0.00151913885772481	-3.02459636628324	BLCA
TCGA-PQ-A6FI	-11.6118243073035	-10.8325422973433	-5.52984867180526	BLCA
TCGA-PQ-A6FN	-16.8210852574451	-7.88273915724542	-1.55794286732299	BLCA
TCGA-R3-A69X	-15.2754698450322	-2.62941885844033	-3.26186240179963	BLCA
TCGA-S5-A6DX	-17.8491234545472	-0.611547626800883	-3.54107772745615	BLCA
TCGA-S5-AA26	-25.586638293365	1.28213131953862	-5.61937292387896	BLCA
TCGA-SY-A9G0	-16.0312323128431	2.22395312085469	-1.88977661709678	BLCA
TCGA-SY-A9G5	-17.3282805614002	1.62655664310566	-2.54350876582374	BLCA
TCGA-UY-A78K	-19.9474521649054	-3.39349451408096	-3.49383282635171	BLCA
TCGA-UY-A78L	-18.0554599797651	-4.43821214256428	-3.63247973514646	BLCA
TCGA-UY-A78M	-21.4640609309132	-1.1581938031714	-6.48657406780254	BLCA
TCGA-UY-A78N	-21.7962465658276	-1.93509900606037	-2.52227280761189	BLCA
TCGA-UY-A78O	-22.5493939019079	1.67047057029909	-6.4544144154885	BLCA
TCGA-UY-A78P	-15.9776857525086	-7.15098946985288	1.37306597147282	BLCA
TCGA-UY-A8OB	-17.4868166833671	-2.81138592791329	-1.00721187798092	BLCA
TCGA-UY-A8OC	-17.1741377336398	-3.12091401986961	-1.76556287239572	BLCA
TCGA-UY-A8OD	-17.4195916368727	1.83827117353096	-3.95161189522577	BLCA
TCGA-UY-A9PA	-19.1219107552474	-0.683372733826838	-1.16991962614621	BLCA
TCGA-UY-A9PB	-14.7787567555373	-3.66913508099099	-2.14156562376845	BLCA
TCGA-UY-A9PD	-23.3343174412407	0.380008565837447	-3.03901359910412	BLCA
TCGA-UY-A9PE	-19.7424743074447	1.58026982547439	-2.31951411576939	BLCA
TCGA-UY-A9PF	-22.0765513636671	0.810337753504871	-1.59972968017137	BLCA
TCGA-UY-A9PH	-22.1719526808842	0.765642886369823	-1.56190388169085	BLCA
TCGA-XF-A8HB	-26.4354077401614	-18.8203662340513	2.10639500392126	BLCA
TCGA-XF-A8HC	-21.1196299281331	3.46083583803089	-5.17912587986654	BLCA
TCGA-XF-A8HD	-13.1564981945429	1.9873655105761	-5.79340656486098	BLCA
TCGA-XF-A8HE	-12.8463890302276	-7.62169893490632	-0.705937803641472	BLCA
TCGA-XF-A8HF	-24.5648020465395	-1.39985606196065	-5.51077648810666	BLCA
TCGA-XF-A8HG	-25.1441733370482	-0.949380467417854	-5.76531966695453	BLCA
TCGA-XF-A8HH	-21.0032867897229	0.0960608732548903	-3.18734307433571	BLCA
TCGA-XF-A8HI	-24.0865039301907	3.15855093976002	-7.13422623541832	BLCA
TCGA-XF-A9SH	-24.2540110256747	2.21306064278366	-4.98116753205542	BLCA
TCGA-XF-A9SI	1.00824032314272	8.67896424452424	-0.228756168780888	BLCA
TCGA-XF-A9SJ	-17.5829508626696	-6.42594243460643	-0.180078332599435	BLCA
TCGA-XF-A9SK	-20.5540120426477	0.97325445661687	-3.44768649608647	BLCA
TCGA-XF-A9SL	0.113023857026287	11.6494190473533	0.930876890273282	BLCA
TCGA-XF-A9SM	-14.7117452257573	-3.82235565092909	-2.17747462318995	BLCA
TCGA-XF-A9SP	-17.2147718802761	1.70600957282243	-3.80324695375537	BLCA
TCGA-XF-A9SU	-18.4429880491944	-0.0385514431733568	-2.96398215777675	BLCA
TCGA-XF-A9SV	-24.5429343937685	2.31402170253373	-1.19456519484777	BLCA
TCGA-XF-A9SW	-1.84833031598122	12.1731379798161	5.45392459358702	BLCA
TCGA-XF-A9SX	-17.5821253114863	0.499184989335825	0.183981429010849	BLCA
TCGA-XF-A9SY	-15.0780207260032	-6.76876557662437	-0.150501841322117	BLCA
TCGA-XF-A9SZ	-18.0914334282304	0.940891292128124	-2.69799399769186	BLCA
TCGA-XF-A9T0	-22.0193222213936	-0.923128778541838	-5.86235824684403	BLCA
TCGA-XF-A9T2	-31.4804235241018	6.47899816719403	2.28716169431069	BLCA
TCGA-XF-A9T3	-6.30738350023138	7.9109977438291	9.37980817233618	BLCA
TCGA-XF-A9T4	-20.809907044921	3.02094613158579	-9.23658323173408	BLCA
TCGA-XF-A9T5	-18.754059326892	-12.1244289313222	3.18525140850367	BLCA
TCGA-XF-A9T6	-17.4905442260576	-3.30465366739168	-1.77319389603085	BLCA
TCGA-XF-A9T8	-16.2107755300762	-7.2043900311798	1.09658944227038	BLCA
TCGA-XF-AAME	1.89157795139887	9.26852154535583	-0.589128942859197	BLCA
TCGA-XF-AAMG	-23.434811024395	-0.501493810028982	-3.62680934816399	BLCA
TCGA-XF-AAMH	-19.1049057837676	-0.809277420791893	-5.49778188290829	BLCA
TCGA-XF-AAMJ	-16.2548834695956	2.07375781689712	-1.8409758048278	BLCA
TCGA-XF-AAML	-19.6809851537044	1.51041585956054	-1.20413714896638	BLCA
TCGA-XF-AAMQ	-20.9513731294429	3.20021963427952	-8.3975676032915	BLCA
TCGA-XF-AAMR	7.9456622997922	11.4496245202139	0.947078049687714	BLCA
TCGA-XF-AAMT	-15.3051362531794	-3.45543841380016	-3.83126413141297	BLCA
TCGA-XF-AAMW	-17.8294729995192	-5.48257013264686	1.39511116015573	BLCA
TCGA-XF-AAMX	-25.0894105231997	-0.59621600959854	-4.64694009672509	BLCA
TCGA-XF-AAMY	-21.1395813333576	1.00617227916866	-1.54548167632306	BLCA
TCGA-XF-AAMZ	-20.0101166847643	0.587543817883714	-1.06679149803589	BLCA
TCGA-XF-AAN0	-14.5318609148007	2.52192761499186	-6.22908347550601	BLCA
TCGA-XF-AAN1	-23.9729947723452	3.23236649977592	-6.07900092006639	BLCA
TCGA-XF-AAN2	-18.0261874187018	0.054815376286501	0.12789923871122	BLCA
TCGA-XF-AAN3	4.00348967295572	-11.239286540462	1.70261838982974	BLCA
TCGA-XF-AAN4	-0.468837690494296	11.9594594402212	2.25660919037775	BLCA
TCGA-XF-AAN5	-5.53959181329022	6.55131159654457	10.363917421033	BLCA
TCGA-XF-AAN7	-31.4276990719705	6.34739531055164	2.18258608987053	BLCA
TCGA-XF-AAN8	-0.73656117316693	11.8478802358651	1.95217050442725	BLCA
TCGA-YC-A89H	-21.0325507034495	-1.31866442202623	-5.33912433900996	BLCA
TCGA-YC-A8S6	-15.9862828598371	2.1241052856867	-1.69519064007561	BLCA
TCGA-YC-A9TC	-25.141562360251	10.4243684492443	2.50942547424684	BLCA
TCGA-YF-AA3L	-22.218529389259	3.68578488669832	-5.91332220978574	BLCA
TCGA-YF-AA3M	-19.7103649873982	1.77035928803103	-0.964975491418306	BLCA
TCGA-ZF-A9R0	-19.2094613547114	1.8237836918444	-3.03331343859656	BLCA
TCGA-ZF-A9R1	-19.0668578168626	1.53751712852429	-4.00840560612879	BLCA
TCGA-ZF-A9R2	-23.9624687362476	2.38889530535426	-5.96009836219417	BLCA
TCGA-ZF-A9R3	-21.7422065053911	2.86449607761905	-7.60734089395546	BLCA
TCGA-ZF-A9R4	-24.0116988996284	-0.58663394544026	-5.99514229797631	BLCA
TCGA-ZF-A9R5	-25.0541876229298	1.70552299175194	-7.06427004882349	BLCA
TCGA-ZF-A9R7	-21.0223521618889	1.64987616949764	-3.09722792583434	BLCA
TCGA-ZF-A9R9	-21.4819087912834	3.63016537661069	-4.09027079815849	BLCA
TCGA-ZF-A9RC	-16.7567017119884	2.14148844671098	-3.36849714878514	BLCA
TCGA-ZF-A9RD	-19.808092749553	-9.16717314485049	4.24939687886142	BLCA
TCGA-ZF-A9RE	-8.59057192091795	-6.56874441528735	-4.90694272224449	BLCA
TCGA-ZF-A9RF	-16.915631337014	-4.20861364848444	-2.72111772985236	BLCA
TCGA-ZF-A9RL	-24.7967512661013	1.7579315681703	-5.95424884256239	BLCA
TCGA-ZF-A9RM	-20.7624668209592	-1.50632063041838	-1.77594510145214	BLCA
TCGA-ZF-A9RN	-25.0236829584734	9.27340270247692	2.2620329646594	BLCA
TCGA-ZF-AA4N	-16.6786697878576	-6.44346982290044	2.4074306467593	BLCA
TCGA-ZF-AA4R	-18.0810391286999	1.34915159494816	-1.43881751018555	BLCA
TCGA-ZF-AA4T	-22.8480018479489	-0.00672016478020016	-3.38198444147383	BLCA
TCGA-ZF-AA4U	-23.4950439988169	1.96267933441523	-6.79135153071617	BLCA
TCGA-ZF-AA4V	-18.5142469854017	-4.56704253314847	-3.28026698254998	BLCA
TCGA-ZF-AA4W	-14.2382705817136	-7.42412240130097	0.219868872872274	BLCA
TCGA-ZF-AA4X	-21.6055192153029	-1.94466336397248	-2.26449331834043	BLCA
TCGA-ZF-AA51	-20.0182905799262	0.448134435877243	-1.51792311218955	BLCA
TCGA-ZF-AA52	-17.0604961959526	1.78255484564801	-2.36048506751167	BLCA
TCGA-ZF-AA53	-13.6306521779303	-3.52544556431304	-0.825808024005386	BLCA
TCGA-ZF-AA54	-14.513308237675	-3.44581601845674	-1.71380697343162	BLCA
TCGA-ZF-AA56	-16.1701107880733	-7.09027654514149	1.20201350373192	BLCA
TCGA-ZF-AA58	-14.1373747650841	-4.0624473558316	-2.43093767711302	BLCA
TCGA-ZF-AA5H	-17.5701937343523	-5.3931327409769	-4.22237386624583	BLCA
TCGA-ZF-AA5N	-24.6340550750031	2.34166172134229	-0.925767743765014	BLCA
TCGA-ZF-AA5P	0.0322292207404022	11.6775955475094	0.823471398016617	BLCA
TCGA-3C-AAAU	33.9364771342258	6.01598344971606	-3.1610248430735	BRCA
TCGA-3C-AALI	28.3529706888325	9.23640426214495	-1.59308438530172	BRCA
TCGA-3C-AALJ	24.2507887690789	8.87284513190406	-1.13304046959101	BRCA
TCGA-3C-AALK	29.7517372842623	8.32077700667485	-5.35051077055979	BRCA
TCGA-4H-AAAK	27.8575585359175	7.84042026443262	-4.01410367004459	BRCA
TCGA-5L-AAT0	25.9780205903004	8.53580701393107	-2.81927702209574	BRCA
TCGA-5L-AAT1	24.3432033648968	8.85218142209943	-1.21289779561664	BRCA
TCGA-5T-A9QA	31.3267932028012	10.07366394855	-2.10907700395812	BRCA
TCGA-A1-A0SB	22.4444644016273	5.17118294060473	-6.54411481830397	BRCA
TCGA-A1-A0SE	29.7837119374435	-0.0571267182412026	-5.64367912983896	BRCA
TCGA-A1-A0SF	29.6463966349463	7.20576346594697	-4.70960426142263	BRCA
TCGA-A1-A0SG	33.6417997023692	-0.564816597119542	-0.58293109368862	BRCA
TCGA-A1-A0SH	27.8450453387333	-0.929714276986086	-5.93887180897867	BRCA
TCGA-A1-A0SI	32.0120542810014	-1.08039243179402	-5.22725361775477	BRCA
TCGA-A1-A0SJ	27.3570215167507	0.884596950246751	-3.83195499555067	BRCA
TCGA-A1-A0SK	10.0579365064936	-2.70558292113017	-7.80972601727693	BRCA
TCGA-A1-A0SM	29.474754627572	-2.75662698495277	-7.81930609774606	BRCA
TCGA-A1-A0SN	30.0172788952686	-0.462911947340443	-9.18930314935428	BRCA
TCGA-A1-A0SO	15.4779285666006	-2.64039027278392	-10.0998924101415	BRCA
TCGA-A1-A0SP	14.5361254825244	-2.09454308231331	-8.86753848039651	BRCA
TCGA-A1-A0SQ	33.0426928587443	-0.493306355166792	-2.5855130263054	BRCA
TCGA-A2-A04R	33.5245170908795	-0.703722144660607	-2.8703608805299	BRCA
TCGA-A2-A0CK	29.7537757607761	8.41774401390616	-4.917531989494	BRCA
TCGA-A2-A0CO	28.6248442258578	7.61512205385454	-6.24762296399524	BRCA
TCGA-A2-A0CR	28.9664518314446	10.9886764228716	-7.02932084125095	BRCA
TCGA-A2-A0CT	31.0392917936364	-5.64679527621332	-9.015787780308	BRCA
TCGA-A2-A0EN	27.8581970761747	1.26081500502584	-7.90872023532776	BRCA
TCGA-A2-A0EP	5.69707413770312	10.460861632995	-0.130493860204811	BRCA
TCGA-A2-A0EU	33.0093470027993	-1.20528579629447	-0.527314520630592	BRCA
TCGA-A2-A0ST	16.0102934896543	-0.519667465938613	-5.8347512490869	BRCA
TCGA-A2-A0SU	28.5340631120961	2.76663400536817	-4.31424141784074	BRCA
TCGA-A2-A0SV	33.295821340742	-2.55952410959965	-7.34930713833344	BRCA
TCGA-A2-A0SW	32.9680624170265	-4.14767122558309	-4.0880646604617	BRCA
TCGA-A2-A0SX	15.2013225674036	-2.45622093842156	-8.23200248388049	BRCA
TCGA-A2-A0SY	29.9178833577939	0.407878782269345	-8.87919760907238	BRCA
TCGA-A2-A0T0	13.1676480707674	-2.76777602882059	-9.45470238040712	BRCA
TCGA-A2-A0T1	17.1340496076744	-2.06592347562903	-6.77170987956996	BRCA
TCGA-A2-A0T2	14.4960061145165	-1.28636331616447	-10.6986607658036	BRCA
TCGA-A2-A0T4	27.1973391805374	-0.846876465219091	-3.05172367200865	BRCA
TCGA-A2-A0T5	29.5577278800641	-1.41549977718704	-4.68022893022565	BRCA
TCGA-A2-A0T6	29.5997069601804	0.45491202325268	-8.66375970967843	BRCA
TCGA-A2-A0T7	27.9493069644805	-1.50460900449583	-7.19326733261468	BRCA
TCGA-A2-A0YC	32.834269880831	-1.77462523187652	-4.38277807736104	BRCA
TCGA-A2-A0YD	28.8227883600327	-0.148799168580585	-5.23030931256043	BRCA
TCGA-A2-A0YF	33.0911125648116	-1.35744566279784	-4.72715023640632	BRCA
TCGA-A2-A0YG	30.0848860706301	-4.15919958448098	-6.97058214443075	BRCA
TCGA-A2-A0YH	34.4654355796453	-0.863129136119419	-0.44354666255054	BRCA
TCGA-A2-A0YI	28.1884757768139	-0.439882279766647	-7.18797371956101	BRCA
TCGA-A2-A0YK	25.5575025806674	-0.618728662673818	-5.13033906544828	BRCA
TCGA-A2-A0YL	29.0783340848828	0.0359081045230947	-5.88767259694693	BRCA
TCGA-A2-A0YM	15.5997467750897	-2.42341880172786	-9.70552922569362	BRCA
TCGA-A2-A0YT	34.354834235755	-3.86050258462113	-7.10885576704125	BRCA
TCGA-A2-A1FV	32.9792570676932	-1.69707498269114	-9.88527363944085	BRCA
TCGA-A2-A1FW	34.3436602267714	-1.37163710643849	-9.33155286416949	BRCA
TCGA-A2-A1FX	35.0613556861834	0.19632585039178	-7.07193934013192	BRCA
TCGA-A2-A1FZ	26.7101976986653	2.00216044749554	-3.59325893491384	BRCA
TCGA-A2-A1G0	30.1615202955725	1.45112096260673	-6.32605961347645	BRCA
TCGA-A2-A1G1	16.1446148305893	-2.83991878327917	-7.24230758764697	BRCA
TCGA-A2-A1G4	30.9606610419284	-2.98386481675547	-8.07237348722804	BRCA
TCGA-A2-A1G6	22.8498770364729	4.82529878676112	-6.58198252044	BRCA
TCGA-A2-A259	26.9934321646886	-1.80249857208524	-5.97945786647556	BRCA
TCGA-A2-A25A	28.327878573953	5.88570396404908	-9.1212075673648	BRCA
TCGA-A2-A25B	33.9682201824694	-2.78425335838514	-4.50751857917496	BRCA
TCGA-A2-A25C	28.6151618849287	-2.27322376649991	-6.76091747985884	BRCA
TCGA-A2-A25D	27.2800558518713	-1.77395577071528	-9.207842614531	BRCA
TCGA-A2-A25E	33.797887115235	-2.6178887485818	-4.38326730559674	BRCA
TCGA-A2-A25F	16.7774474954441	-2.54999771037268	-5.64863931075294	BRCA
TCGA-A2-A3KC	28.865353655758	8.27700892163857	-5.78385586299937	BRCA
TCGA-A2-A3KD	29.669527111715	3.28063328676663	-8.07926211291665	BRCA
TCGA-A2-A3XS	12.2988146189855	-0.625148734791231	-7.76097645350897	BRCA
TCGA-A2-A3XT	13.724234115761	-1.1983930162218	-7.78316206024538	BRCA
TCGA-A2-A3XU	12.2361856043235	-2.33437435299056	-9.63619736862722	BRCA
TCGA-A2-A3XV	23.6236356455676	-1.15475989402249	-9.09289454186889	BRCA
TCGA-A2-A3XW	25.0450687924246	7.95844609929362	-8.18742381892512	BRCA
TCGA-A2-A3XX	13.0462504174241	-1.42702808378038	-9.20786602334762	BRCA
TCGA-A2-A3XY	12.5824553130838	-1.16843295960405	-6.98228645947209	BRCA
TCGA-A2-A3XZ	25.8537623489886	5.47546607460789	-7.66387673676452	BRCA
TCGA-A2-A3Y0	13.0706320335787	-2.5695451494096	-9.37985560979932	BRCA
TCGA-A2-A4RW	25.1691795928339	8.08514899169476	-3.31796408288019	BRCA
TCGA-A2-A4RX	22.4627824262637	5.36689711654254	-3.57803632933865	BRCA
TCGA-A2-A4RY	25.4109546153936	7.84147463226555	-3.73570670655274	BRCA
TCGA-A2-A4S0	28.2191471586655	5.8984645015284	-1.02482028807303	BRCA
TCGA-A2-A4S1	-6.1418685625976	11.2915173575366	-6.99471361171706	BRCA
TCGA-A2-A4S2	27.7253552227484	6.53010237217167	-3.28427810808201	BRCA
TCGA-A2-A4S3	26.8257103355195	0.404693604292717	0.370940850182274	BRCA
TCGA-A7-A0D9	28.6142784805067	-0.355321567284939	-1.61443176845636	BRCA
TCGA-A7-A13D	-12.1359114191149	-40.1351874856861	18.1586021359976	BRCA
TCGA-A7-A13E	-11.0906939464849	-40.392576909804	16.7253046266082	BRCA
TCGA-A7-A13F	31.597814779855	-0.441257384338925	-2.67744591282175	BRCA
TCGA-A7-A13G	-12.0930847549073	-39.4662505308336	15.6696087296781	BRCA
TCGA-A7-A13H	28.2037231723393	7.41542333245659	-6.8739470986247	BRCA
TCGA-A7-A26E	-12.0040770373192	-39.5585085960114	15.8928225439903	BRCA
TCGA-A7-A26F	-11.9385206483339	-39.7843425907631	16.3528156397847	BRCA
TCGA-A7-A26G	16.378532166724	-2.84897859066787	-7.05083656441245	BRCA
TCGA-A7-A26H	30.6324513034894	2.93466004991692	-9.77968411920225	BRCA
TCGA-A7-A26I	-12.4905576183097	-40.0495793394133	17.0712856425035	BRCA
TCGA-A7-A26J	-11.9721929883992	-39.5302579803546	15.921469268575	BRCA
TCGA-A7-A2KD	35.2983510694698	-0.107794124423788	-7.31994923121017	BRCA
TCGA-A7-A3IY	26.6920431795235	0.0571893443617892	-6.81182039895022	BRCA
TCGA-A7-A3IZ	33.1883696935482	6.79752485131322	-5.26771983088099	BRCA
TCGA-A7-A3J0	33.1269881745877	3.31931774641835	-6.26899165257009	BRCA
TCGA-A7-A3J1	28.7239356459762	6.21122334354214	-8.2125033522716	BRCA
TCGA-A7-A3RF	33.5938996752407	3.29045188192103	-5.39075493996035	BRCA
TCGA-A7-A425	29.8118898061973	6.89738331714943	-6.05534292220972	BRCA
TCGA-A7-A426	29.7298585179165	6.46561377686739	-7.18616835786829	BRCA
TCGA-A7-A4SA	26.3248424793622	7.6341561629366	-3.11791683731034	BRCA
TCGA-A7-A4SB	27.2860862458526	8.3048885990629	-1.86709557529009	BRCA
TCGA-A7-A4SC	25.4589603984439	8.13535679260218	-3.39980684335885	BRCA
TCGA-A7-A4SD	1.34598786813409	-3.29287786249203	-3.74821211515629	BRCA
TCGA-A7-A4SE	22.0840145265381	5.40259258349166	-3.60074486509644	BRCA
TCGA-A7-A4SF	34.0873467966498	2.11105533596253	-0.0500301938588116	BRCA
TCGA-A7-A56D	31.4499832316524	11.2899522965575	-5.65951538760753	BRCA
TCGA-A7-A5ZV	13.7051958082346	0.951178375755766	-8.80098250654958	BRCA
TCGA-A7-A5ZW	26.9897195057521	7.67032850476412	-4.73339192577548	BRCA
TCGA-A7-A5ZX	27.4945736231683	8.15299801211134	-4.82978123022968	BRCA
TCGA-A7-A6VV	11.4667415965769	-0.17483602915253	-6.91226359858309	BRCA
TCGA-A7-A6VW	13.5115926818501	0.672406704089169	-8.7560360005032	BRCA
TCGA-A7-A6VX	30.6938439809276	6.96150012619178	-4.5008239794039	BRCA
TCGA-A7-A6VY	13.353029062073	-1.06306163497088	-7.84223903349142	BRCA
TCGA-A8-A075	34.6771401337266	-0.973901982642029	-0.502482831025846	BRCA
TCGA-A8-A08O	29.8938743073816	0.195561510370856	-0.389529783076559	BRCA
TCGA-A8-A0A6	27.2758668792856	-0.706405526457895	-2.91586529874575	BRCA
TCGA-A8-A0AD	33.6592518171235	0.675552325334961	-1.33200846422863	BRCA
TCGA-AC-A23C	30.0339246853202	1.96717588417226	-9.53562808607397	BRCA
TCGA-AC-A23E	30.0283483262793	4.34309450995911	-10.5710398633606	BRCA
TCGA-AC-A23G	24.8549449558827	8.40861833060197	-2.37194353137784	BRCA
TCGA-AC-A23H	28.655192522852	-0.0484007840001806	-12.3870518162268	BRCA
TCGA-AC-A2B8	29.784057448779	4.89039923359768	-10.3166116949802	BRCA
TCGA-AC-A2BK	13.1423506974838	-1.99361756261846	-10.5533234506813	BRCA
TCGA-AC-A2BM	29.4468863516833	0.915723574315989	-2.36322890653011	BRCA
TCGA-AC-A2FB	27.493731134201	6.41868698305156	-8.85478570663881	BRCA
TCGA-AC-A2FE	28.043803320153	7.80031684816314	-7.87546830653962	BRCA
TCGA-AC-A2FF	27.315872910364	6.71965597604824	-8.99124287451289	BRCA
TCGA-AC-A2FG	29.6364636367006	5.29484067690716	-10.4262697512555	BRCA
TCGA-AC-A2FK	23.4320782150867	5.66779976833565	-4.68803132399784	BRCA
TCGA-AC-A2FM	30.6334512229216	8.52032162204463	-7.31391109901298	BRCA
TCGA-AC-A2FO	26.9030368864794	2.33230305201151	-4.99944817571485	BRCA
TCGA-AC-A2QH	-12.2709389659732	-40.261285441275	15.9685819073959	BRCA
TCGA-AC-A2QI	29.7799147998164	6.22191904372653	-10.1876328436661	BRCA
TCGA-AC-A2QJ	-4.18402402057122	10.001127618254	-9.98239156373149	BRCA
TCGA-AC-A3BB	28.0668767586436	8.09010727287935	-6.95493978652143	BRCA
TCGA-AC-A3EH	31.0858629132622	-1.57468548158039	-3.83985893293532	BRCA
TCGA-AC-A3HN	28.0647599131835	6.55881369421198	-8.58067069534365	BRCA
TCGA-AC-A3OD	-11.9103713817481	-39.510781310976	15.6963882590751	BRCA
TCGA-AC-A3QP	28.8991278030275	10.073395061336	-7.09947358003829	BRCA
TCGA-AC-A3QQ	-11.9726554057187	-39.4849147100983	15.6457443725529	BRCA
TCGA-AC-A3TM	30.372352175431	10.6777575924067	-6.30031820531621	BRCA
TCGA-AC-A3TN	32.6881366819458	7.20020893994825	-6.53404770639173	BRCA
TCGA-AC-A3W5	25.4696300244847	3.78550419578537	-5.7179092618448	BRCA
TCGA-AC-A3W6	27.5339284158576	8.33775276972377	-6.61994670961435	BRCA
TCGA-AC-A3W7	30.2440732223937	6.46067271274336	-7.17594691469492	BRCA
TCGA-AC-A3YI	25.8645220592707	7.97662681958459	-5.71474255465504	BRCA
TCGA-AC-A3YJ	30.6402486969356	9.51336914817013	-3.71217694746644	BRCA
TCGA-AC-A4ZE	32.9725975942589	8.10123369750515	-7.11595419033331	BRCA
